Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_08062023027479;P206291501;P206291501_1;A1;0;0;0;1206;1010;985
0090016200_08062023005200;P206291501;P206291501_1;A2;0;0;985;1206;1010;1370
0090016200_08062023019826;P206291501;P206291501_1;A3;0;0;1370;1206;1010;1955
0090016200_08062023024615;P206291501;P206291501_1;A4;0;0;1955;1206;1010;2740
0090016200_08062023008940;P206291501;P206291501_2;B1;0;1010;0;1206;2020;385
0090016200_08062023013125;P206291501;P206291501_2;B2;0;1010;385;1206;2020;770
0090016200_08062023024936;P206291501;P206291501_2;B3;0;1010;770;1206;2020;1155
0090016200_08062023031249;P206291501;P206291501_2;B4;0;1010;1155;1206;2020;1540
0090016200_08062023031599;P206291501;P206291501_2;B5;0;1010;1540;1206;2020;1925
0090016200_08062023031599;P206291501;P206291501_2;B6;0;1010;1925;1206;2020;2310
0090016200_08062023025586;P206291501;P206291501_3;C1;1206;12;0;2406;812;740
0090016200_08062023030883;P206291501;P206291501_4;D1;1206;1206;0;2206;2406;895
0090016200_08062023025586;P206291501;P206291501_5;E1;2206;812;0;3406;1612;740
0090016200_08062023025586;P206291501;P206291501_6;F1;2206;1612;0;3406;2412;740
0090016200_08062023025586;P206291501;P206291501_7;G1;2406;0;0;3606;800;740
0090016200_08062023025586;P206291501;P206291501_8;H1;3606;0;0;4806;800;740
0090016200_08062023025586;P206291501;P206291501_9;I1;3606;800;0;4806;1600;740
0090016200_08062023025586;P206291501;P206291501_10;J1;4806;0;0;6006;800;740
0090016200_08062023025586;P206291501;P206291501_11;K1;4806;1600;0;6006;2400;740
0090016200_08062023025586;P206291501;P206291501_12;L1;6006;0;0;7206;800;740
0090016200_08062023025586;P206291501;P206291501_13;M1;6006;1612;0;7206;2412;740
0090016200_08062023025586;P206291501;P206291501_14;N1;7206;0;0;8406;800;740
0090016200_08062023025586;P206291501;P206291501_15;O1;7206;800;0;8406;1600;740
0090016200_08062023025586;P206291501;P206291501_16;P1;7206;1612;0;8406;2412;740
0090016200_08062023025586;P206291501;P206291501_17;Q1;8406;0;0;9606;800;740
0090016200_08062023025586;P206291501;P206291501_18;R1;8406;800;0;9606;1600;740
0090016200_08062023025586;P206291501;P206291501_19;S1;8406;1600;0;9606;2400;740
0090016200_08062023020084;P206291501;P206291501_20;T1;9606;196;0;10616;1402;1083
0090016200_08062023024719;P206291501;P206291501_20;T2;9606;196;1083;10616;1402;2166
0090016200_08062023015056;P206291501;P206291501_21;U1;9606;1402;0;10812;2412;1085
0090016200_08062023015056;P206291501;P206291501_21;U2;9606;1402;1085;10812;2412;2170
0090016200_08062023032911;P206291501;P206291501_22;V1;10616;0;0;11822;1010;1085
0090016200_08062023032911;P206291501;P206291501_22;V2;10616;0;1085;11822;1010;2170
0090016200_08062023016273;P206291501;P206291501_23;W1;10812;1402;0;12018;2412;1083
0090016200_08062023016273;P206291501;P206291501_23;W2;10812;1402;1083;12018;2412;2166
0090016200_08062023019432;P206291501;P206291501_24;X1;11822;0;0;12832;1206;1181
0090016200_08062023015056;P206291501;P206291501_24;X2;11822;0;1181;12832;1206;2266
