Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185065811;P185065811_1;A;0;0;0;2100;2400;2935
P185065811;P185065811_2;B;2100;0;0;3700;1200;2160
P185065811;P185065811_3;C;2100;1200;0;3309;2207;2200
P185065811;P185065811_4;D;3309;1200;0;4316;2409;2925
P185065811;P185065811_5;E;4316;200;0;5516;1200;2610
P185065811;P185065811_6;F;4316;1200;0;5916;2400;2160
P185065811;P185065811_7;G;5516;0;0;7116;1200;2160
P185065811;P185065811_8;H;5916;1200;0;7116;2200;2835
P185065811;P185065811_9;I;7116;40;0;9216;2440;2935
P185065811;P185065811_10;J;9216;40;0;11316;2440;2935
P185065811;P185065811_11;K;11316;0;0;13416;2400;2935
