Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023003690;P177706603;P177706603_1;A1;0;0;0;1605;1205;1450
0090018000_08062023003690;P177706603;P177706603_2;B1;0;1255;0;1605;2460;1450
0090018000_08062023003690;P177706603;P177706603_3;C1;1605;0;0;3210;1205;1450
0090018000_08062023009244;P177706603;P177706603_4;D1;1605;1260;0;3205;2460;1300
0090018000_08062023009244;P177706603;P177706603_4;D2;1605;1260;1300;3205;2460;2555
0090018000_08062023003641;P177706603;P177706603_5;E1;3205;1205;0;4205;2405;975
0090018000_08062023003641;P177706603;P177706603_5;E2;3205;1205;975;4205;2405;1905
0090018000_08062023003641;P177706603;P177706603_6;F1;3210;0;0;4210;1200;975
0090018000_08062023003641;P177706603;P177706603_6;F2;3210;0;975;4210;1200;1905
0090018000_08062023003690;P177706603;P177706603_7;G1;4205;1205;0;5810;2410;1450
0090018000_08062023003690;P177706603;P177706603_8;H1;4210;0;0;5815;1205;1450
0090018000_08062023003690;P177706603;P177706603_9;I1;5815;0;0;7420;1205;1450
0090018000_08062023003690;P177706603;P177706603_10;J1;5815;1205;0;7420;2410;1450
0090018000_08062023003641;P177706603;P177706603_11;K1;7420;0;0;8620;1000;975
0090018000_08062023003641;P177706603;P177706603_11;K2;7420;0;975;8620;1000;1905
0090018000_08062023004796;P177706603;P177706603_12;L1;7420;1205;0;9025;2410;1450
0090018000_08062023009244;P177706603;P177706603_13;M1;8620;0;0;10220;1200;1300
0090018000_08062023009244;P177706603;P177706603_13;M2;8620;0;1300;10220;1200;2555
0090018000_08062023003690;P177706603;P177706603_14;N1;9025;1205;0;10630;2410;1450
0090018000_08062023003690;P177706603;P177706603_15;O1;10220;0;0;11825;1205;1450
0090018000_08062023003641;P177706603;P177706603_16;P1;11825;0;0;12825;1200;975
0090018000_08062023003641;P177706603;P177706603_16;P2;11825;0;975;12825;1200;1905
0090018000_08062023003641;P177706603;P177706603_17;Q1;11825;1205;0;13025;2205;975
0090018000_08062023003641;P177706603;P177706603_17;Q2;11825;1205;975;13025;2205;1905
0090018000_08062023003690;P177706603;P177706603_18;R1;12825;0;0;14430;1205;1450
0090018000_08062023003690;P177706603;P177706603_19;S1;13025;1205;0;14630;2410;1450
0090018000_08062023003641;P177706603;P177706603_20;T1;14430;0;0;15430;1200;975
0090018000_08062023003641;P177706603;P177706603_20;T2;14430;0;975;15430;1200;1905
0090018000_08062023003690;P177706603;P177706603_21;U1;14630;1255;0;16235;2460;1450
0090018000_08062023003641;P177706603;P177706603_22;V1;15430;0;0;16630;1000;975
0090018000_08062023003641;P177706603;P177706603_22;V2;15430;0;975;16630;1000;1905
0090018000_08062023003690;P177706603;P177706603_23;W1;16235;1205;0;17840;2410;1450
0090018000_08062023003690;P177706603;P177706603_24;X1;16630;0;0;18235;1205;1450
0090018000_08062023009244;P177706603;P177706603_25;Y1;17840;1205;0;19440;2405;1300
0090018000_08062023009244;P177706603;P177706603_25;Y2;17840;1205;1300;19440;2405;2555
0090018000_08062023003690;P177706603;P177706603_26;Z1;18235;0;0;19840;1205;1450
0090018000_08062023003690;P177706603;P177706603_27;AA1;19840;0;0;21045;1605;1450
0090018000_08062023009244;P177706603;P177706603_28;AB1;21045;0;0;22645;1200;1300
0090018000_08062023009244;P177706603;P177706603_28;AB2;21045;0;1300;22645;1200;2555
0090018000_08062023003690;P177706603;P177706603_29;AC1;21045;1200;0;22650;2405;1450
0090018000_08062023003641;P177706603;P177706603_30;AD1;22650;0;0;23650;1200;975
0090018000_08062023003690;P177706603;P177706603_31;AE1;22650;1200;0;24255;2405;1450
0090018000_08062023003641;P177706603;P177706603_32;AF1;23650;0;0;24650;1200;975
0090018000_08062023003641;P177706603;P177706603_32;AF2;23650;0;975;24650;1200;1905
