Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P177706603;P177706603_1;A;0;0;0;1605;1205;1450
P177706603;P177706603_2;B;0;1255;0;1605;2460;1450
P177706603;P177706603_3;C;1605;0;0;3210;1205;1450
P177706603;P177706603_4;D;1605;1260;0;3205;2460;2555
P177706603;P177706603_5;E;3205;1205;0;4205;2405;1905
P177706603;P177706603_6;F;3210;0;0;4210;1200;1905
P177706603;P177706603_7;G;4205;1205;0;5810;2410;1450
P177706603;P177706603_8;H;4210;0;0;5815;1205;1450
P177706603;P177706603_9;I;5815;0;0;7420;1205;1450
P177706603;P177706603_10;J;5815;1205;0;7420;2410;1450
P177706603;P177706603_11;K;7420;0;0;8620;1000;1905
P177706603;P177706603_12;L;7420;1205;0;9025;2410;1450
P177706603;P177706603_13;M;8620;0;0;10220;1200;2555
P177706603;P177706603_14;N;9025;1205;0;10630;2410;1450
P177706603;P177706603_15;O;10220;0;0;11825;1205;1450
P177706603;P177706603_16;P;11825;0;0;12825;1200;1905
P177706603;P177706603_17;Q;11825;1205;0;13025;2205;1905
P177706603;P177706603_18;R;12825;0;0;14430;1205;1450
P177706603;P177706603_19;S;13025;1205;0;14630;2410;1450
P177706603;P177706603_20;T;14430;0;0;15430;1200;1905
P177706603;P177706603_21;U;14630;1255;0;16235;2460;1450
P177706603;P177706603_22;V;15430;0;0;16630;1000;1905
P177706603;P177706603_23;W;16235;1205;0;17840;2410;1450
P177706603;P177706603_24;X;16630;0;0;18235;1205;1450
P177706603;P177706603_25;Y;17840;1205;0;19440;2405;2555
P177706603;P177706603_26;Z;18235;0;0;19840;1205;1450
P177706603;P177706603_27;AA;19840;0;0;21045;1605;1450
P177706603;P177706603_28;AB;21045;0;0;22645;1200;2555
P177706603;P177706603_29;AC;21045;1200;0;22650;2405;1450
P177706603;P177706603_30;AD;22650;0;0;23650;1200;975
P177706603;P177706603_31;AE;22650;1200;0;24255;2405;1450
P177706603;P177706603_32;AF;23650;0;0;24650;1200;1905
