Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200211103;P200211103_1;A;0;1240;0;1000;2440;2835
P200211103;P200211103_2;B;0;0;0;1010;1206;2782
P200211103;P200211103_3;C;1000;1234;0;2010;2440;2782
P200211103;P200211103_4;D;1010;0;0;2020;1206;2655
P200211103;P200211103_5;E;2010;1234;0;3020;2440;2655
P200211103;P200211103_6;F;2020;0;0;3030;1206;2655
P200211103;P200211103_7;G;3020;1234;0;4030;2440;2961
P200211103;P200211103_8;H;3030;0;0;4030;1200;2835
P200211103;P200211103_9;I;4030;0;0;5030;1200;1905
P200211103;P200211103_10;J;4030;1234;0;5040;2440;2655
P200211103;P200211103_11;K;5030;0;0;6040;1206;2782
P200211103;P200211103_12;L;5040;1234;0;6050;2440;2655
P200211103;P200211103_13;M;6040;0;0;7050;1206;2782
P200211103;P200211103_14;N;6050;1234;0;7060;2440;2055
P200211103;P200211103_15;O;7050;0;0;8450;1000;1920
P200211103;P200211103_16;P;7060;1640;0;8510;2440;1985
P200211103;P200211103_17;Q;8450;0;0;9450;1200;1645
P200211103;P200211103_18;R;8510;1440;0;9910;2440;980
P200211103;P200211103_19;S;9450;0;0;10450;1200;3000
P200211103;P200211103_20;T;9910;1240;0;10910;2440;3000
P200211103;P200211103_21;U;10450;0;0;11450;1200;3000
P200211103;P200211103_22;V;10910;1240;0;11910;2440;3000
P200211103;P200211103_23;W;11450;0;0;12450;1200;3000
P200211103;P200211103_24;X;11910;1240;0;12910;2440;3000
P200211103;P200211103_25;Y;12450;0;0;13450;1200;3000
