Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000119;0026358401;;0090016200;G034E;833064187R;ECA---0395;2;1200;1000;1000;198,064;0;GERB--****_1200_1000;none;202307030000;202307191145;6;100
0090016200_08062023001738;0026358401;;0090016200;CCIZ2;823007514R;CON-S-0178;1;1400;1000;980;636,100;40;GERB--0859_1400_1000;none;202307030000;202307191145;20;2
0090016200_08062023002757;0011891801;;0090016200;G034E;924C71050R;SLI---2112;4;1206;1010;1391;183,200;0;GERB--0528_1206_1010;none;202307030000;202307191145;24;100
0090016200_08062023004425;0011891801;;0090016200;G034E;924404680R;SLI---2112;1;1206;1010;485;65,450;0;GERB--0528_1206_1010;none;202307030000;202307191145;48;100
0090016200_08062023005529;0011891801;;0090016200;G034E;924007761R;SLI---2112;2;1206;1010;1391;173,000;0;GERB--0528_1206_1010;none;202307030000;202307191145;49;100
0090016200_08062023006004;0026358401;;0090016200;G034E;833069201R;ECA---0395;7;1200;1000;1000;198,064;0;GERB--****_1200_1000;none;202307030000;202307191145;6;100
0090016200_08062023007547;0026358401;;0090016200;CCIZ2;823006318R;CON-S-0178;1;1400;1000;980;636,100;40;GERB--0859_1400_1000;none;202307030000;202307191145;23;2
0090016200_08062023007708;0011891801;;0090016200;G034E;924C48625R;SLI---2112;1;1206;1010;1391;121,400;0;GERB--0528_1206_1010;none;202307030000;202307191145;13;100
0090016200_08062023008529;0026358401;;0090016200;G034E;833073240R;ECA---0395;7;1200;1000;1000;198,064;0;GERB--****_1200_1000;none;202307030000;202307191145;6;100
0090016200_08062023009347;0011891801;;0090016200;G034E;924407722R;SLI---2112;1;1206;1010;485;48,335;0;GERB--0528_1206_1010;none;202307030000;202307191145;103;100
0090016200_08062023009545;0011891801;;0090016200;G034E;924407722R;SLI---2112;1;1206;1010;485;47,450;0;GERB--0528_1206_1010;none;202307030000;202307191145;104;100
0090016200_08062023010274;0011891801;;0090016200;G034E;924901877R;SLI---2112;1;1206;1010;1391;167,000;0;GERB--0528_1206_1010;none;202307030000;202307191145;23;100
0090016200_08062023012815;0026358401;;0090016200;CCIZ2;822215420R;CON-S-0058;1;1200;1000;840;327,850;35;GERB--1213_1200_1000;none;202307030000;202307191145;12;100
0090016200_08062023013630;0011891801;;0090016200;G034E;924488262R;SLI---2112;1;1206;1010;1085;196,550;0;GERB--0528_1206_1010;none;202307030000;202307191145;57;100
0090016200_08062023014791;0026358401;;0090016200;CCIZ2;822203987R;CON-S-0058;1;1200;1000;840;327,850;35;GERB--1213_1200_1000;none;202307030000;202307191145;12;100
0090016200_08062023015159;0011891801;;0090016200;G034E;295M14922R;SLI---2112;1;1206;1010;1391;191,000;0;GERB--0528_1206_1010;none;202307030000;202307191145;33;100
0090016200_08062023015339;0026358401;;0090016200;CCIZ2;823015444R;CON-S-0486;1;1450;800;1015;779,350;45;GERB--8833_1450_800;none;202307030000;202307191145;19;100
0090016200_08062023016249;0026358401;;0090016200;G034E;833075694R;ECA---0395;3;1200;1000;1000;198,064;0;GERB--****_1200_1000;none;202307030000;202307191145;6;100
0090016200_08062023017478;0026358401;;0090016200;CCIZ2;823019732R;CON-S-0178;1;1400;1000;980;636,100;40;GERB--0859_1400_1000;none;202307030000;202307191145;23;2
0090016200_08062023017742;0011891801;;0090016200;G034E;924147526R;SLI---2112;1;1206;1010;1085;140,300;0;GERB--0528_1206_1010;none;202307030000;202307191145;39;100
0090016200_08062023018885;0011891801;;0090016200;G034E;924807260R;SLI---2112;4;1206;1010;1085;129,050;0;GERB--0528_1206_1010;none;202307030000;202307191145;19;100
0090016200_08062023022596;0011891801;;0090016200;G034E;924541411R;SLI---2112;2;1206;1010;1085;135,800;0;GERB--0528_1206_1010;none;202307030000;202307191145;17;100
0090016200_08062023023722;0011891801;;0090016200;G034E;924549324R;SLI---2112;1;1206;1010;1085;133,550;0;GERB--0528_1206_1010;none;202307030000;202307191145;19;100
0090016200_08062023023995;0011891801;;0090016200;G034E;924403056R;SLI---0770;7;1200;1000;975;141,000;45;GERB--1213_1200_1000;none;202307030000;202307191145;10;100
0090016200_08062023024935;0011891801;;0090016200;G034E;924909592R;SLI---2112;1;1206;1010;1085;153,800;0;GERB--0528_1206_1010;none;202307030000;202307191145;28;100
0090016200_08062023026611;0011891801;;0090016200;G034E;924C36845R;SLI---2112;1;1206;1010;1085;207,800;0;GERB--0528_1206_1010;none;202307030000;202307191145;50;100
0090016200_08062023026634;0011891801;;0090016200;G034E;924C44667R;SLI---0770;1;1200;1000;975;132,800;45;GERB--1213_1200_1000;none;202307050000;202307211145;4;100
0090016200_08062023027507;0026358401;;0090016200;CCIZ2;823003109R;CON-S-0486;1;1450;800;1015;779,350;45;GERB--8833_1450_800;none;202307030000;202307191145;19;100
0090016200_08062023028015;0011891801;;0090016200;G034E;924C30671R;SLI---2112;1;1206;1010;485;89,200;0;GERB--0528_1206_1010;none;202307030000;202307191145;39;100
0090016200_08062023028987;0011891801;;0090016200;G034E;924403981R;SLI---2112;1;1206;1010;485;48,400;0;GERB--0528_1206_1010;none;202307030000;202307191145;96;100
0090016200_08062023030954;0027562001;;0090016200;G034E;805030385R;SLI---2112;6;1206;1010;985;181,240;0;GERB--0528_1206_1010;none;202307030000;202307191145;18;100
0090016200_08062023032219;0011891801;;0090016200;G034E;924140812R;SLI---2112;3;1206;1010;485;65,550;0;GERB--0528_1206_1010;none;202307030000;202307191145;54;100
0090016200_08062023032299;0026358401;;0090016200;G034E;833073240R;ECA---0395;1;1200;1000;1000;198,064;0;GERB--****_1200_1000;none;202307050000;202307211145;6;100
0090016200_08062023034097;0027562001;;0090016200;G034E;805023672R;SLI---2112;5;1206;1010;985;181,240;0;GERB--0528_1206_1010;none;202307030000;202307191145;18;100
0090016200_08062023034100;0011891801;;0090016200;G034E;924403287R;SLI---2112;1;1206;1010;1085;126,800;0;GERB--0528_1206_1010;none;202307030000;202307191145;57;100
0090016200_08062023034355;0026358401;;0090016200;G034E;833069201R;ECA---0395;1;1200;1000;1000;198,064;0;GERB--****_1200_1000;none;202307050000;202307211145;6;100
