Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_08062023000346;0062059600;;0090018000;X0;751717215R;SLI---0771;2;1200;1000;975;329,770;45;GERB--1213_1200_1000;none;202307070000;202307101055;7;100
0090018000_08062023001040;0062059600;;0090018000;X0;8201615965;MTEM--5517;2;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202307100000;202307111125;1;100
0090018000_08062023001064;0062059600;;0090018000;X0;751114826R;SLI---0601;1;1200;1000;750;243,700;45;GERB--1213_1200_1000;none;202307070000;202307101055;5;100
0090018000_08062023001284;0062059600;;0090018000;X0;8201638297;SLI---1200;1;1600;1200;930;396,200;45;GERB--1613_1600_1200;none;202307100000;202307110610;1;100
0090018000_08062023002220;0062059600;;0090018000;X0;850427237R;SLI---1200;1;1600;1200;930;370,780;45;GERB--1613_1600_1200;none;202307070000;202307101055;9;100
0090018000_08062023002537;0062059600;;0090018000;X0;762A26597R;SLI---0760;1;1200;1000;930;291,000;45;GERB--1213_1200_1000;none;202307070000;202307101055;6;100
0090018000_08062023002679;0062059600;;0090018000;X0;743705788R;ECM---1933;2;2000;1200;545;408,880;45;GERB--0121_2000_1200;none;202307070000;202307101055;7;100
0090018000_08062023003194;0062059600;;0090018000;X0;850421291R;SLI---1200;1;1600;1200;930;364,840;45;GERB--1613_1600_1200;none;202307070000;202307101055;9;100
0090018000_08062023003493;0062059600;;0090018000;X0;8201638317;SLI---1200;1;1600;1200;930;387,300;45;GERB--1613_1600_1200;none;202307070000;202307101055;1;100
0090018000_08062023003521;0062059600;;0090018000;X0;764421237R;SLI---0760;1;1200;1000;930;413,580;45;GERB--1213_1200_1000;none;202307070000;202307101055;8;100
0090018000_08062023004456;0062059600;;0090018000;X0;765317368R;SLI---1200;1;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202307070000;202307101055;15;100
0090018000_08062023004878;0062059600;;0090018000;X0;8201638297;SLI---1200;1;1600;1200;930;396,200;45;GERB--1613_1600_1200;none;202307070000;202307101055;1;100
0090018000_08062023004986;0062059600;;0090018000;X0;8201615965;MTEM--5517;2;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202307070000;202307101055;1;100
0090018000_08062023005299;0062059600;;0090018000;X0;751701056R;SLI---0771;1;1200;1000;975;329,770;45;GERB--1213_1200_1000;none;202307070000;202307101055;7;100
0090018000_08062023005311;0062059600;;0090018000;X0;8201640266;SLI---0760;1;1200;1000;930;347,000;45;GERB--1213_1200_1000;none;202307070000;202307101055;1;100
0090018000_08062023006833;0062059600;;0090018000;X0;762156205R;SLI---0771;1;1200;1000;975;401,200;45;GERB--1213_1200_1000;none;202307070000;202307101055;10;100
0090018000_08062023007060;0062059600;;0090018000;X0;765302792R;SLI---1200;1;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202307070000;202307101055;15;100
0090018000_08062023007645;0062059600;;0090018000;X0;767122931R;SLI---1200;1;1600;1200;930;356,560;45;GERB--1613_1600_1200;none;202307070000;202307101055;10;100
0090018000_08062023007903;0062059600;;0090018000;X0;673324970R;SLI---1200;1;1600;1200;930;784,600;45;GERB--1613_1600_1200;none;202307070000;202307101055;17;100
0090018000_08062023008002;0062059600;;0090018000;X0;767515402R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202307070000;202307101055;7;100
0090018000_08062023008280;0062059600;;0090018000;X0;670008674R;MTEM--8612;3;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202307070000;202307101055;8;100
0090018000_08062023008512;0062059600;;0090018000;X0;767528739R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202307070000;202307101055;7;100
0090018000_08062023008708;0062059600;;0090018000;X0;767135532R;SLI---1200;1;1600;1200;930;358,480;45;GERB--1613_1600_1200;none;202307070000;202307101055;10;100
0090018000_08062023008747;0062059600;;0090018000;X0;8201638297;SLI---1200;1;1600;1200;930;396,200;45;GERB--1613_1600_1200;none;202307100000;202307111125;1;100
0090018000_08062023008932;0062059600;;0090018000;X0;765304573R;SLI---1200;2;1600;1200;930;551,560;45;GERB--1613_1600_1200;none;202307070000;202307101055;10;100
0090018000_08062023008978;0062059600;;0090018000;X0;766232445R;SLI---0901;3;1600;1200;750;197,340;45;GERB--1613_1600_1200;none;202307070000;202307101055;4;100
0090018000_08062023009355;0062059600;;0090018000;X0;765313222R;SLI---1200;2;1600;1200;930;607,600;45;GERB--1613_1600_1200;none;202307070000;202307101055;10;100
0090018000_08062023009463;0062059600;;0090018000;X0;8201640263;SLI---0760;1;1200;1000;930;345,290;45;GERB--1213_1200_1000;none;202307100000;202307110610;1;100
0090018000_08062023010403;0062059600;;0090018000;X0;764439219R;SLI---0760;1;1200;1000;930;414,140;45;GERB--1213_1200_1000;none;202307070000;202307101055;8;100
0090018000_08062023010461;0062059600;;0090018000;X0;8201638317;SLI---1200;2;1600;1200;930;387,300;45;GERB--1613_1600_1200;none;202307100000;202307111125;1;100
0090018000_08062023010792;0062059600;;0090018000;X0;671206045R;SLI---0901;1;1600;1200;750;299,760;45;GERB--1613_1600_1200;none;202307070000;202307101055;5;100
0090018000_08062023011180;0062059600;;0090018000;X0;8201499194;MTEM--3977;1;1605;1205;1480;664,000;45;GERB--0167_1605_1205;none;202307100000;202307111125;5;100
0090018000_08062023011181;0062059600;;0090018000;X0;801266223R;ECM---1934;1;1200;1000;545;526,750;45;GERB--1213_1200_1000;none;202307070000;202307101055;13;100
0090018000_08062023011264;0062059600;;0090018000;X0;751002064R;SLI---0601;1;1200;1000;750;217,600;45;GERB--1213_1200_1000;none;202307070000;202307101055;5;100
0090018000_08062023011933;0062059600;;0090018000;X0;762A20650R;SLI---0601;1;1200;1000;750;222,940;45;GERB--1213_1200_1000;none;202307070000;202307101055;4;100
0090018000_08062023012806;0062059600;;0090018000;X0;766364956R;SLI---1200;3;1600;1200;930;227,440;45;GERB--1613_1600_1200;none;202307070000;202307101055;4;100
0090018000_08062023013086;0062059600;;0090018000;X0;8201638486;MTEM--3124;1;1605;1205;1950;762,200;45;GERB--0394_1605_1205;none;202307100000;202307110610;2;100
0090018000_08062023013113;0062059600;;0090018000;X0;762A37185R;SLI---0601;1;1200;1000;750;223,300;45;GERB--1213_1200_1000;none;202307070000;202307101055;4;100
0090018000_08062023013306;0062059600;;0090018000;X0;732300359R;SLI---0601;1;1200;1000;750;431,704;45;GERB--1213_1200_1000;none;202307070000;202307101055;8;100
0090018000_08062023013319;0062059600;;0090018000;X0;671204427R;SLI---0901;1;1600;1200;750;323,700;45;GERB--1613_1600_1200;none;202307070000;202307101055;7;100
0090018000_08062023014328;0062059600;;0090018000;X0;764421334R;SLI---0601;1;1200;1000;750;260,200;45;GERB--1213_1200_1000;none;202307070000;202307101055;5;100
0090018000_08062023014614;0062059600;;0090018000;X0;764433506R;SLI---0601;1;1200;1000;750;260,520;45;GERB--1213_1200_1000;none;202307070000;202307101055;5;100
