Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023010461;P191731005;P191731005_1;A1;0;1300;0 ;1600 ;2500 ;930
0090018000_08062023008747;P191731005;P191731005_1;A2;0;1300;930 ;1600 ;2500 ;1815
0090018000_08062023010461;P191731005;P191731005_1;A3;0;1300;1815 ;1600 ;2500 ;2700
0090018000_08062023011180;P191731005;P191731005_2;B1;0;0;0 ;1605 ;1205 ;1480
0090018000_08062023001040;P191731005;P191731005_3;C1;1600;1300;0 ;3400 ;2500 ;1350
0090018000_08062023001040;P191731005;P191731005_3;C2;1600;1300;1350 ;3400 ;2500 ;2655
0090018000_08062023013086;P191731005;P191731005_4;D1;1605;0;0 ;3210 ;1205 ;1950
0090018000_08062023012806;P191731005;P191731005_5;E1;3210;0;0 ;4810 ;1200 ;930
0090018000_08062023001284;P191731005;P191731005_5;E2;3210;0;930 ;4810 ;1200 ;1815
0090018000_08062023012806;P191731005;P191731005_5;E3;3210;0;1815 ;4810 ;1200 ;2700
0090018000_08062023011264;P191731005;P191731005_6;F1;3400;1300;0 ;4400 ;2500 ;750
0090018000_08062023009463;P191731005;P191731005_6;F2;3400;1300;750 ;4400 ;2500 ;1635
0090018000_08062023000346;P191731005;P191731005_6;F3;3400;1300;1635 ;4400 ;2500 ;2565
0090018000_08062023008978;P191731005;P191731005_7;G1;4400;1300;0 ;6000 ;2500 ;750
0090018000_08062023012806;P191731005;P191731005_7;G2;4400;1300;750 ;6000 ;2500 ;1635
0090018000_08062023008978;P191731005;P191731005_7;G3;4400;1300;1635 ;6000 ;2500 ;2340
0090018000_08062023007645;P191731005;P191731005_8;H1;4810;0;0 ;6410 ;1200 ;930
0090018000_08062023008978;P191731005;P191731005_8;H2;4810;0;930 ;6410 ;1200 ;1635
0090018000_08062023008932;P191731005;P191731005_8;H3;4810;0;1635 ;6410 ;1200 ;2520
0090018000_08062023004986;P191731005;P191731005_9;I1;6000;1300;0 ;7800 ;2500 ;1350
0090018000_08062023004986;P191731005;P191731005_9;I2;6000;1300;1350 ;7800 ;2500 ;2655
0090018000_08062023006833;P191731005;P191731005_10;J1;6410;0;0 ;7410 ;1200 ;975
0090018000_08062023000346;P191731005;P191731005_10;J2;6410;0;975 ;7410 ;1200 ;1905
0090018000_08062023005299;P191731005;P191731005_10;J3;6410;0;1905 ;7410 ;1200 ;2835
0090018000_08062023002220;P191731005;P191731005_11;K1;7410;0;0 ;9010 ;1200 ;930
0090018000_08062023008932;P191731005;P191731005_11;K2;7410;0;930 ;9010 ;1200 ;1815
0090018000_08062023004456;P191731005;P191731005_11;K3;7410;0;1815 ;9010 ;1200 ;2700
0090018000_08062023008512;P191731005;P191731005_12;L1;7800;1300;0 ;9400 ;2500 ;930
0090018000_08062023007060;P191731005;P191731005_12;L2;7800;1300;930 ;9400 ;2500 ;1815
0090018000_08062023008002;P191731005;P191731005_12;L3;7800;1300;1815 ;9400 ;2500 ;2700
0090018000_08062023014614;P191731005;P191731005_13;M1;9010;0;0 ;10010 ;1200 ;750
0090018000_08062023010403;P191731005;P191731005_13;M2;9010;0;750 ;10010 ;1200 ;1635
0090018000_08062023005311;P191731005;P191731005_13;M3;9010;0;1635 ;10010 ;1200 ;2520
0090018000_08062023007903;P191731005;P191731005_14;N1;9400;1300;0 ;11000 ;2500 ;930
0090018000_08062023008708;P191731005;P191731005_14;N2;9400;1300;930 ;11000 ;2500 ;1815
0090018000_08062023003493;P191731005;P191731005_14;N3;9400;1300;1815 ;11000 ;2500 ;2700
0090018000_08062023010792;P191731005;P191731005_15;O1;10010;0;0 ;11610 ;1200 ;750
0090018000_08062023013319;P191731005;P191731005_15;O2;10010;0;750 ;11610 ;1200 ;1455
0090018000_08062023004878;P191731005;P191731005_15;O3;10010;0;1455 ;11610 ;1200 ;2340
0090018000_08062023008280;P191731005;P191731005_16;P1;11000;1295;0 ;12605 ;2500 ;990
0090018000_08062023008280;P191731005;P191731005_16;P2;11000;1295;990 ;12605 ;2500 ;1935
0090018000_08062023008280;P191731005;P191731005_16;P3;11000;1295;1935 ;12605 ;2500 ;2880
0090018000_08062023009355;P191731005;P191731005_17;Q1;11610;0;0 ;13210 ;1200 ;930
0090018000_08062023003194;P191731005;P191731005_17;Q2;11610;0;930 ;13210 ;1200 ;1815
0090018000_08062023009355;P191731005;P191731005_17;Q3;11610;0;1815 ;13210 ;1200 ;2700
0090018000_08062023002537;P191731005;P191731005_18;R1;12605;1300;0 ;13605 ;2500 ;930
0090018000_08062023011933;P191731005;P191731005_18;R2;12605;1300;930 ;13605 ;2500 ;1635
0090018000_08062023013113;P191731005;P191731005_18;R3;12605;1300;1635 ;13605 ;2500 ;2340
0090018000_08062023011181;P191731005;P191731005_18;R4;12605;1300;2340 ;13605 ;2500 ;2840
0090018000_08062023014328;P191731005;P191731005_19;S1;13210;0;0 ;14210 ;1200 ;750
0090018000_08062023001064;P191731005;P191731005_19;S2;13210;0;750 ;14210 ;1200 ;1455
0090018000_08062023003521;P191731005;P191731005_19;S3;13210;0;1455 ;14210 ;1200 ;2340
0090018000_08062023013306;P191731005;P191731005_20;T1;13605;1300;0 ;14605 ;2500 ;750
