Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0001925700;1;;1;0090016900;169GD-60;3;243220173R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682117308R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682401352R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682608914R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-60;3;681085612R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;684989264R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-50;2;242100018R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682205490R;202307060020;P187065831;13500;2440;3000;25000;0;1500;750;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682104354R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682118734R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-60;3;689206752R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-60;3;969106938R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;280384883R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-50;2;684984629R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-50;2;684989480R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;280384184R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682609421R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682110657R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;689218894R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;169GD-50;2;969727866R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;682101833R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001925700;1;;1;0090016900;GRE1;1;684300207R;202307060020;P187065831;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
