Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_14062023002282;0001925700;;0090016900;GRE1;684308585R;SLI---2112;1;1206;1010;585;82,400;0;GERB--0528_1206_1010;none;202307030000;202307060020;10;100
0090016900_14062023002288;0001925700;;0090016900;GRE1;682111907R;SLI---2112;1;1206;1010;485;51,840;0;GERB--0528_1206_1010;none;202307030000;202307060020;13;100
0090016900_14062023004509;0001925700;;0090016900;GRE1;682609421R;SLI---2112;2;1206;1010;1085;98,720;0;GERB--0528_1206_1010;none;202307030000;202307060020;16;100
0090016900_14062023004672;0001925700;;0090016900;GRE1;682401352R;SLI---2112;2;1206;1010;1085;131,000;0;GERB--0528_1206_1010;none;202307030000;202307060020;18;100
0090016900_14062023005309;0001925700;;0090016900;GRE1;684308585R;SLI---2112;2;1206;1010;385;50,900;0;GERB--0528_1206_1010;none;202307030000;202307060020;10;100
0090016900_14062023005901;0001925700;;0090016900;GRE1;682608971R;SLI---2112;1;1206;1010;385;42,600;0;GERB--0528_1206_1010;none;202307030000;202307060020;19;100
0090016900_14062023007608;0001925700;;0090016900;GRE1;241385333R;SLI---2112;1;1206;1010;485;65,250;0;GERB--0528_1206_1010;none;202307030000;202307060020;22;100
0090016900_14062023007744;0001925700;;0090016900;GRE1;272285406R;SLI---2112;3;1206;1010;485;50,700;0;GERB--0528_1206_1010;none;202307030000;202307060020;11;100
0090016900_14062023008162;0001925700;;0090016900;169GD-60;969109292R;SFDA--0123;28;1600;1200;750;144,040;45;GERB--1613_1600_1200;none;202307030000;202307060020;2;100
0090016900_14062023010131;0001925700;;0090016900;169GD-50;684989480R;SLI---2112;1;1206;1010;285;43,100;0;GERB--0528_1206_1010;none;202307030000;202307060020;19;100
0090016900_14062023010176;0001925700;;0090016900;169GD-60;689217140R;SFDA--3075;1;1200;1000;750;121,600;45;GERB--1213_1200_1000;none;202307040000;202307071320;2;100
0090016900_14062023010498;0001925700;;0090016900;169GD-50;969727866R;SLI---2112;1;1206;1010;385;48,100;0;GERB--0528_1206_1010;none;202307030000;202307060020;40;100
0090016900_14062023012987;0001925700;;0090016900;169GD-50;684984629R;SLI---2112;2;1206;1010;285;39,500;0;GERB--0528_1206_1010;none;202307030000;202307060020;10;100
0090016900_14062023015007;0001925700;;0090016900;169GD-50;243220253R;SLI---2112;1;1206;1010;1085;99,500;0;GERB--0528_1206_1010;none;202307030000;202307060020;5;100
0090016900_14062023015236;0001925700;;0090016900;GRE1;682602550R;SLI---2112;1;1206;1010;1181;166,200;0;GERB--0528_1206_1010;none;202307030000;202307060020;8;100
0090016900_14062023016288;0001925700;;0090016900;169GD-60;243220173R;SFDA--3080;2;1200;1000;750;127,800;45;GERB--1213_1200_1000;none;202307030000;202307061320;3;100
0090016900_14062023016548;0001925700;;0090016900;GRE1;682608914R;SLI---2112;1;1206;1010;385;42,600;0;GERB--0528_1206_1010;none;202307030000;202307060020;19;100
0090016900_14062023017227;0001925700;;0090016900;GRE1;682608914R;SLI---2112;2;1206;1010;783;89,000;0;GERB--0528_1206_1010;none;202307030000;202307060020;19;100
0090016900_14062023020421;0001925700;;0090016900;169GD-60;969106938R;SFDA--0123;4;1600;1200;750;142,948;45;GERB--1613_1600_1200;none;202307030000;202307060020;2;100
0090016900_14062023021532;0001925700;;0090016900;GRE1;681013162R;SFDA--9637;1;1200;1000;975;138,550;45;GERB--1213_1200_1000;none;202307030000;202307060020;3;100
0090016900_14062023021875;0001925700;;0090016900;169GD-60;681085612R;SFDA--9768;1;1200;1000;975;160,170;45;GERB--1213_1200_1000;none;202307030000;202307061320;8;100
0090016900_14062023024100;0001925700;;0090016900;169GD-60;689217140R;SFDA--3075;3;1200;1000;750;121,600;45;GERB--1213_1200_1000;none;202307030000;202307060020;2;100
0090016900_14062023024735;0001925700;;0090016900;GRE1;682608971R;SLI---2112;2;1206;1010;783;89,000;0;GERB--0528_1206_1010;none;202307030000;202307060020;19;100
0090016900_14062023024973;0001925700;;0090016900;169GD-60;689217140R;SFDA--3075;5;1200;1000;750;121,600;45;GERB--1213_1200_1000;none;202307030000;202307061320;2;100
0090016900_14062023029266;0001925700;;0090016900;169GD-60;243220173R;SFDA--3080;5;1200;1000;750;127,800;45;GERB--1213_1200_1000;none;202307030000;202307060020;3;100
0090016900_14062023029729;0001925700;;0090016900;GRE1;687421079R;SLI---2112;2;1206;1010;285;40,400;0;GERB--0528_1206_1010;none;202307030000;202307060020;15;100
0090016900_14062023032637;0001925700;;0090016900;169GD-50;242100018R;SLI---2112;2;1206;1010;1185;270,150;0;GERB--0528_1206_1010;none;202307030000;202307060020;15;100
0090016900_14062023039606;0001925700;;0090016900;GRE1;280384184R;SLI---2112;2;1206;1010;285;43,740;0;GERB--0528_1206_1010;none;202307030000;202307060020;14;100
0090016900_14062023040035;0001925700;;0090016900;GRE1;689218894R;SLI---2112;1;1206;1010;1085;100,070;0;GERB--0528_1206_1010;none;202307030000;202307060020;5;100
0090016900_14062023041390;0001925700;;0090016900;169GD-60;689206752R;SFDA--3075;3;1200;1000;750;123,400;45;GERB--1213_1200_1000;none;202307030000;202307060020;2;100
