Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023003618;0028610400;;0090016200;G063B;687748116R;SLI---0770;1;1200;1000;975;137,930;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023003750;0028610400;;0090016200;G063B;279337151R;SLI---0770;2;1200;1000;975;157,460;45;GERB--1213_1200_1000;none;202306130000;202306150630;3;100
0090016200_08062023004004;0028610400;;0090016200;G063B;279310893R;SLI---0770;4;1200;1000;975;137,340;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023007160;0028610400;;0090016200;G063B;687754441R;SLI---0770;4;1200;1000;975;139,490;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023008682;0028610400;;0090016200;G063B;278337546R;SLI---0770;6;1200;1000;975;141,000;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023016972;0028610400;;0090016200;G063B;278326482R;SLI---0770;6;1200;1000;975;142,200;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023018731;0028610400;;0090016200;G063B;687741285R;SLI---0770;6;1200;1000;975;131,028;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023019266;0028610400;;0090016200;G063B;278331092R;SLI---0770;1;1200;1000;975;141,240;45;GERB--1213_1200_1000;none;202306130000;202306150630;4;100
0090016200_08062023019489;0000923681;;0090016200;G132B;8200267060;ECA---0450;3;1460;1160;650;288,840;45;GERB--2244_1460_1160;none;202306130000;202306150630;4;100
0090016200_08062023021234;0000923681;;0090016200;G132B;739304484R;SLI---0601;2;1200;1000;750;788,850;45;GERB--1213_1200_1000;none;202306130000;202306150630;13;100
0090016200_08062023021846;0028610400;;0090016200;G063B;279602192R;SLI---0770;2;1200;1000;975;142,560;45;GERB--1213_1200_1000;none;202306130000;202306150630;4;100
0090016200_08062023022783;0028610400;;0090016200;G063B;687755028R;SLI---0770;8;1200;1000;975;140,010;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023024014;0028610400;;0090016200;G034E;278603661R;SLI---2112;1;1206;1010;1391;100,880;0;GERB--0528_1206_1010;none;202306130000;202306150630;7;100
0090016200_08062023024463;0028610400;;0090016200;G063B;687743639R;SLI---0770;14;1200;1000;975;135,832;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023027622;0028610400;;0090016200;G063B;279301863R;SLI---0770;4;1200;1000;975;142,020;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
0090016200_08062023029296;0028610400;;0090016200;G063B;279327804R;SLI---0770;2;1200;1000;975;157,460;45;GERB--1213_1200_1000;none;202306130000;202306150630;3;100
0090016200_08062023034206;0028610400;;0090016200;G063B;687751531R;SLI---0770;1;1200;1000;975;133,280;45;GERB--1213_1200_1000;none;202306130000;202306150630;2;100
