Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P205039405;P205039405_1;A;0;40;0;1675;1240;2855
P205039405;P205039405_2;B;0;1240;0;1675;2440;2855
P205039405;P205039405_3;C;1675;0;0;3350;1200;2855
P205039405;P205039405_4;D;1675;1200;0;3350;2400;2855
P205039405;P205039405_5;E;3350;0;0;5025;1200;2855
P205039405;P205039405_6;F;3350;1240;0;5025;2440;2855
P205039405;P205039405_7;G;5025;0;0;6700;1200;2855
P205039405;P205039405_8;H;5025;1240;0;6700;2440;2855
P205039405;P205039405_9;I;6700;0;0;8312;1962;2380
P205039405;P205039405_10;J;8312;0;0;9924;1962;2835
P205039405;P205039405_11;K;9924;0;0;11524;1950;2855
P205039405;P205039405_12;L;11524;0;0;13136;1962;2835
