Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P191069105;P191069105_1;A;0;0;0;2400;1200;2460
P191069105;P191069105_2;B;0;1200;0;2400;2400;2460
P191069105;P191069105_3;C;2400;0;0;3600;2400;2000
P191069105;P191069105_4;D;3600;0;0;6000;1200;2000
P191069105;P191069105_5;E;3600;1200;0;6000;2400;1900
P191069105;P191069105_6;F;6000;0;0;8400;1200;2460
P191069105;P191069105_7;G;6000;1240;0;8400;2440;1620
P191069105;P191069105_8;H;8400;40;0;10800;1240;2460
P191069105;P191069105_9;I;8400;1240;0;10800;2440;2460
P191069105;P191069105_10;J;10800;0;0;12600;1200;2340
P191069105;P191069105_11;K;10800;1200;0;13200;2400;2000
