Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206138803;P206138803_1;A;0;200;0;1200;1200;2835
P206138803;P206138803_2;B;1200;0;0;2200;1200;2835
P206138803;P206138803_3;C;1200;1200;0;2400;2200;2835
P206138803;P206138803_4;D;2200;0;0;3200;1200;2835
P206138803;P206138803_5;E;2400;1240;0;4000;2440;2700
P206138803;P206138803_6;F;3200;0;0;4800;1200;2700
P206138803;P206138803_7;G;4000;1440;0;5200;2440;2835
P206138803;P206138803_8;H;4800;0;0;6400;1200;2700
P206138803;P206138803_9;I;5200;1240;0;6800;2440;2700
P206138803;P206138803_10;J;6400;0;0;7600;1000;2835
P206138803;P206138803_11;K;6800;1240;0;7800;2440;2835
P206138803;P206138803_12;L;7600;0;0;8800;1000;2610
P206138803;P206138803_13;M;7800;1240;0;8800;2440;2610
P206138803;P206138803_14;N;8800;0;0;9800;1200;2835
P206138803;P206138803_15;O;9800;0;0;11000;1600;2700
P206138803;P206138803_16;P;11000;0;0;12200;1000;2835
P206138803;P206138803_17;Q;11000;1240;0;12000;2440;2835
P206138803;P206138803_18;R;12000;1660;0;12570;2440;909
