Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199730301;P199730301_1;A;0;0;0;1200;1000;2893
P199730301;P199730301_2;B;0;1000;0;1600;2200;2835
P199730301;P199730301_3;C;1600;200;0;2800;1200;2835
P199730301;P199730301_4;D;2800;0;0;3800;1200;2835
P199730301;P199730301_5;E;2800;1200;0;4000;2200;2835
P199730301;P199730301_6;F;3800;0;0;4800;1200;2610
P199730301;P199730301_7;G;4000;1300;0;5600;2500;2835
P199730301;P199730301_8;H;4800;300;0;6000;1300;2835
P199730301;P199730301_9;I;6000;0;0;7900;1200;2160
P199730301;P199730301_10;J;6000;1300;0;7000;2500;2932
P199730301;P199730301_11;K;7000;1300;0;8000;2500;2565
P199730301;P199730301_12;L;7900;0;0;8900;1200;2835
P199730301;P199730301_13;M;8900;900;0;10100;2500;2835
P199730301;P199730301_14;N;10100;0;0;11300;1000;2733
P199730301;P199730301_15;O;10100;1000;0;11100;2200;2818
P199730301;P199730301_16;P;11100;1300;0;12100;2500;2835
P199730301;P199730301_17;Q;11300;300;0;12500;1300;2610
P199730301;P199730301_18;R;12500;100;0;14100;1300;2835
P199730301;P199730301_19;S;12500;1300;0;13700;2300;2835
