Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023013414;P199730301;P199730301_1;A1;0;0;0;1200;1000;1057
0090018000_08062023005478;P199730301;P199730301_1;A2;0;0;1057;1200;1000;1516
0090018000_08062023007191;P199730301;P199730301_1;A3;0;0;1516;1200;1000;1975
0090018000_08062023011809;P199730301;P199730301_1;A4;0;0;1975;1200;1000;2434
0090018000_08062023013765;P199730301;P199730301_1;A5;0;0;2434;1200;1000;2893
0090018000_08062023003632;P199730301;P199730301_2;B1;0;1000;0;1600;2200;975
0090018000_08062023000173;P199730301;P199730301_2;B2;0;1000;975;1600;2200;1905
0090018000_08062023009691;P199730301;P199730301_2;B3;0;1000;1905;1600;2200;2835
0090018000_08062023003345;P199730301;P199730301_3;C1;1600;200;0;2800;1200;975
0090018000_08062023003345;P199730301;P199730301_3;C2;1600;200;975;2800;1200;1905
0090018000_08062023011891;P199730301;P199730301_3;C3;1600;200;1905;2800;1200;2835
0090018000_08062023003345;P199730301;P199730301_4;D1;2800;0;0;3800;1200;975
0090018000_08062023008126;P199730301;P199730301_4;D2;2800;0;975;3800;1200;1905
0090018000_08062023010875;P199730301;P199730301_4;D3;2800;0;1905;3800;1200;2835
0090018000_08062023002139;P199730301;P199730301_5;E1;2800;1200;0;4000;2200;975
0090018000_08062023002284;P199730301;P199730301_5;E2;2800;1200;975;4000;2200;1905
0090018000_08062023009464;P199730301;P199730301_5;E3;2800;1200;1905;4000;2200;2835
0090018000_08062023007997;P199730301;P199730301_6;F1;3800;0;0;4800;1200;975
0090018000_08062023001420;P199730301;P199730301_6;F2;3800;0;975;4800;1200;1680
0090018000_08062023003233;P199730301;P199730301_6;F3;3800;0;1680;4800;1200;2610
0090018000_08062023004330;P199730301;P199730301_7;G1;4000;1300;0;5600;2500;975
0090018000_08062023004330;P199730301;P199730301_7;G2;4000;1300;975;5600;2500;1905
0090018000_08062023004330;P199730301;P199730301_7;G3;4000;1300;1905;5600;2500;2835
0090018000_08062023008126;P199730301;P199730301_8;H1;4800;300;0;6000;1300;975
0090018000_08062023003338;P199730301;P199730301_8;H2;4800;300;975;6000;1300;1905
0090018000_08062023006502;P199730301;P199730301_8;H3;4800;300;1905;6000;1300;2835
0090018000_08062023008334;P199730301;P199730301_9;I1;6000;0;0;7900;1200;750
0090018000_08062023004088;P199730301;P199730301_9;I2;6000;0;750;7900;1200;1455
0090018000_08062023014646;P199730301;P199730301_9;I3;6000;0;1455;7900;1200;2160
0090018000_08062023001041;P199730301;P199730301_10;J1;6000;1300;0;7000;2500;1057
0090018000_08062023003610;P199730301;P199730301_10;J2;6000;1300;1057;7000;2500;1516
0090018000_08062023011209;P199730301;P199730301_10;J3;6000;1300;1516;7000;2500;1875
0090018000_08062023013129;P199730301;P199730301_10;J4;6000;1300;1875;7000;2500;2932
0090018000_08062023008126;P199730301;P199730301_11;K1;7000;1300;0;8000;2500;975
0090018000_08062023002805;P199730301;P199730301_11;K2;7000;1300;975;8000;2500;1680
0090018000_08062023013647;P199730301;P199730301_11;K3;7000;1300;1680;8000;2500;2565
0090018000_08062023012269;P199730301;P199730301_12;L1;7900;0;0;8900;1200;975
0090018000_08062023003345;P199730301;P199730301_12;L2;7900;0;975;8900;1200;1905
0090018000_08062023008989;P199730301;P199730301_12;L3;7900;0;1905;8900;1200;2835
0090018000_08062023004330;P199730301;P199730301_13;M1;8900;900;0;10100;2500;975
0090018000_08062023004663;P199730301;P199730301_13;M2;8900;900;975;10100;2500;1905
0090018000_08062023013737;P199730301;P199730301_13;M3;8900;900;1905;10100;2500;2835
0090018000_08062023005469;P199730301;P199730301_14;N1;10100;0;0;11300;1000;758
0090018000_08062023002579;P199730301;P199730301_14;N2;10100;0;758;11300;1000;1815
0090018000_08062023009773;P199730301;P199730301_14;N3;10100;0;1815;11300;1000;2274
0090018000_08062023013648;P199730301;P199730301_14;N4;10100;0;2274;11300;1000;2733
0090018000_08062023004831;P199730301;P199730301_15;O1;10100;1000;0;11100;2200;459
0090018000_08062023007426;P199730301;P199730301_15;O2;10100;1000;459;11100;2200;818
0090018000_08062023010278;P199730301;P199730301_15;O3;10100;1000;818;11100;2200;1875
0090018000_08062023010723;P199730301;P199730301_15;O4;10100;1000;1875;11100;2200;2818
0090018000_08062023006502;P199730301;P199730301_16;P1;11100;1300;0;12100;2500;975
0090018000_08062023003345;P199730301;P199730301_16;P2;11100;1300;975;12100;2500;1905
0090018000_08062023006502;P199730301;P199730301_16;P3;11100;1300;1905;12100;2500;2835
0090018000_08062023005380;P199730301;P199730301_17;Q1;11300;300;0;12500;1300;975
0090018000_08062023006100;P199730301;P199730301_17;Q2;11300;300;975;12500;1300;1680
0090018000_08062023009464;P199730301;P199730301_17;Q3;11300;300;1680;12500;1300;2610
0090018000_08062023012972;P199730301;P199730301_18;R1;12500;100;0;14100;1300;975
0090018000_08062023004330;P199730301;P199730301_18;R2;12500;100;975;14100;1300;1905
0090018000_08062023009691;P199730301;P199730301_18;R3;12500;100;1905;14100;1300;2835
0090018000_08062023005380;P199730301;P199730301_19;S1;12500;1300;0;13700;2300;975
0090018000_08062023000247;P199730301;P199730301_19;S2;12500;1300;975;13700;2300;1905
0090018000_08062023011593;P199730301;P199730301_19;S3;12500;1300;1905;13700;2300;2835
