Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P173033901;P173033901_1;A;0;0;0;2200;1200;2910
P173033901;P173033901_2;B;0;1240;0;2200;2440;2910
P173033901;P173033901_3;C;2200;0;0;4100;1200;2160
P173033901;P173033901_4;D;2200;1240;0;4400;2440;1955
P173033901;P173033901_5;E;4100;0;0;5700;1200;2700
P173033901;P173033901_6;F;4400;1240;0;6000;2440;2700
P173033901;P173033901_7;G;5700;0;0;7300;1200;2700
P173033901;P173033901_8;H;6000;1660;0;6570;2440;909
P173033901;P173033901_9;I;6570;1200;0;8370;2400;1955
P173033901;P173033901_10;J;7300;0;0;8300;1200;2700
P173033901;P173033901_11;K;8370;0;0;9970;1200;2700
P173033901;P173033901_12;L;8370;1200;0;9970;2400;2700
P173033901;P173033901_13;M;9970;0;0;11570;1200;2700
P173033901;P173033901_14;N;9970;1200;0;11170;2200;2700
P173033901;P173033901_15;O;11170;1240;0;12770;2440;2700
P173033901;P173033901_16;P;11570;0;0;13170;1200;1815
P173033901;P173033901_17;Q;12770;1200;0;13340;1980;478
