Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_08062023021660;P173033901;P173033901_1;A1;0;0;0;2200;1200;1000
0090016200_08062023006790;P173033901;P173033901_1;A2;0;0;1000;2200;1200;1955
0090016200_08062023021660;P173033901;P173033901_1;A3;0;0;1955;2200;1200;2910
0090016200_08062023009926;P173033901;P173033901_2;B1;0;1240;0;2200;2440;1000
0090016200_08062023021660;P173033901;P173033901_2;B2;0;1240;1000;2200;2440;1955
0090016200_08062023021660;P173033901;P173033901_2;B3;0;1240;1955;2200;2440;2910
0090016200_08062023011197;P173033901;P173033901_3;C1;2200;0;0;4100;1200;750
0090016200_08062023011197;P173033901;P173033901_3;C2;2200;0;750;4100;1200;1455
0090016200_08062023011197;P173033901;P173033901_3;C3;2200;0;1455;4100;1200;2160
0090016200_08062023021660;P173033901;P173033901_4;D1;2200;1240;0;4400;2440;1000
0090016200_08062023006790;P173033901;P173033901_4;D2;2200;1240;1000;4400;2440;1955
0090016200_08062023006631;P173033901;P173033901_5;E1;4100;0;0;5700;1200;930
0090016200_08062023016525;P173033901;P173033901_5;E2;4100;0;930;5700;1200;1815
0090016200_08062023019831;P173033901;P173033901_5;E3;4100;0;1815;5700;1200;2700
0090016200_08062023016525;P173033901;P173033901_6;F1;4400;1240;0;6000;2440;930
0090016200_08062023016525;P173033901;P173033901_6;F2;4400;1240;930;6000;2440;1815
0090016200_08062023016525;P173033901;P173033901_6;F3;4400;1240;1815;6000;2440;2700
0090016200_08062023006631;P173033901;P173033901_7;G1;5700;0;0;7300;1200;930
0090016200_08062023016525;P173033901;P173033901_7;G2;5700;0;930;7300;1200;1815
0090016200_08062023019831;P173033901;P173033901_7;G3;5700;0;1815;7300;1200;2700
0090016200_08062023030545;P173033901;P173033901_8;H1;6000;1660;0;6570;2440;478
0090016200_08062023034484;P173033901;P173033901_8;H2;6000;1660;478;6570;2440;909
0090016200_08062023004733;P173033901;P173033901_9;I1;6570;1200;0;8370;2400;1000
0090016200_08062023004733;P173033901;P173033901_9;I2;6570;1200;1000;8370;2400;1955
0090016200_08062023009061;P173033901;P173033901_10;J1;7300;0;0;8300;1200;930
0090016200_08062023016226;P173033901;P173033901_10;J2;7300;0;930;8300;1200;1815
0090016200_08062023025856;P173033901;P173033901_10;J3;7300;0;1815;8300;1200;2700
0090016200_08062023016525;P173033901;P173033901_11;K1;8370;0;0;9970;1200;930
0090016200_08062023007858;P173033901;P173033901_11;K2;8370;0;930;9970;1200;1815
0090016200_08062023033007;P173033901;P173033901_11;K3;8370;0;1815;9970;1200;2700
0090016200_08062023006631;P173033901;P173033901_12;L1;8370;1200;0;9970;2400;930
0090016200_08062023019831;P173033901;P173033901_12;L2;8370;1200;930;9970;2400;1815
0090016200_08062023031712;P173033901;P173033901_12;L3;8370;1200;1815;9970;2400;2700
0090016200_08062023006631;P173033901;P173033901_13;M1;9970;0;0;11570;1200;930
0090016200_08062023019831;P173033901;P173033901_13;M2;9970;0;930;11570;1200;1815
0090016200_08062023021665;P173033901;P173033901_13;M3;9970;0;1815;11570;1200;2700
0090016200_08062023001895;P173033901;P173033901_14;N1;9970;1200;0;11170;2200;930
0090016200_08062023001895;P173033901;P173033901_14;N2;9970;1200;930;11170;2200;1815
0090016200_08062023008614;P173033901;P173033901_14;N3;9970;1200;1815;11170;2200;2700
0090016200_08062023012748;P173033901;P173033901_15;O1;11170;1240;0;12770;2440;930
0090016200_08062023019831;P173033901;P173033901_15;O2;11170;1240;930;12770;2440;1815
0090016200_08062023031712;P173033901;P173033901_15;O3;11170;1240;1815;12770;2440;2700
0090016200_08062023006631;P173033901;P173033901_16;P1;11570;0;0;13170;1200;930
0090016200_08062023033007;P173033901;P173033901_16;P2;11570;0;930;13170;1200;1815
0090016200_08062023027508;P173033901;P173033901_17;Q1;12770;1200;0;13340;1980;478
