Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185065811;P185065811_1;A;0;0;0;1600;1200;750
P185065811;P185065811_2;B;0;1218;0;1000;2418;750
P185065811;P185065811_3;C;1000;1209;0;2007;2418;2925
P185065811;P185065811_4;D;1600;0;0;3200;1200;2865
P185065811;P185065811_5;E;2007;1218;0;3007;2418;2610
P185065811;P185065811_6;F;3007;1218;0;4007;2418;2835
P185065811;P185065811_7;G;3200;0;0;4800;1200;2865
P185065811;P185065811_8;H;4007;1209;0;5014;2418;2200
P185065811;P185065811_9;I;5014;0;0;7114;2400;2935
P185065811;P185065811_10;J;7114;0;0;9214;2400;2935
P185065811;P185065811_11;K;9214;0;0;11314;2400;2935
P185065811;P185065811_12;L;11314;0;0;13414;2400;2935
