Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090017100_14062023004721;P200050703;P200050703_1;A1;0;6;0;1000;1206;975
0090017100_14062023006707;P200050703;P200050703_1;A2;0;6;975;1000;1206;1905
0090017100_14062023013074;P200050703;P200050703_1;A3;0;6;1905;1000;1206;2835
0090017100_14062023004721;P200050703;P200050703_2;B1;0;1240;0;1000;2440;975
0090017100_14062023006707;P200050703;P200050703_2;B2;0;1240;975;1000;2440;1905
0090017100_14062023013074;P200050703;P200050703_2;B3;0;1240;1905;1000;2440;2835
0090017100_14062023019735;P200050703;P200050703_3;C1;1000;200;0;2200;1200;930
0090017100_14062023013074;P200050703;P200050703_3;C2;1000;200;930;2200;1200;1860
0090017100_14062023004721;P200050703;P200050703_4;D1;1000;1206;0;2200;2206;975
0090017100_14062023004721;P200050703;P200050703_4;D2;1000;1206;975;2200;2206;1905
0090017100_14062023013074;P200050703;P200050703_4;D3;1000;1206;1905;2200;2206;2835
0090017100_14062023018223;P200050703;P200050703_5;E1;2200;0;0;3210;1206;1085
0090017100_14062023024945;P200050703;P200050703_5;E2;2200;0;1085;3210;1206;1470
0090017100_14062023029127;P200050703;P200050703_5;E3;2200;0;1470;3210;1206;1855
0090017100_14062023004721;P200050703;P200050703_6;F1;2200;1206;0;3200;2406;975
0090017100_14062023013074;P200050703;P200050703_6;F2;2200;1206;975;3200;2406;1905
0090017100_14062023013074;P200050703;P200050703_6;F3;2200;1206;1905;3200;2406;2835
0090017100_14062023022473;P200050703;P200050703_7;G1;3200;1240;0;4400;2240;975
0090017100_14062023010423;P200050703;P200050703_7;G2;3200;1240;975;4400;2240;1905
0090017100_14062023026836;P200050703;P200050703_7;G3;3200;1240;1905;4400;2240;2835
0090017100_14062023017265;P200050703;P200050703_8;H1;3210;0;0;4210;1200;930
0090017100_14062023002585;P200050703;P200050703_8;H2;3210;0;930;4210;1200;1860
0090017100_14062023022189;P200050703;P200050703_8;H3;3210;0;1860;4210;1200;2790
0090017100_14062023015954;P200050703;P200050703_9;I1;4400;240;0;5600;1240;975
0090017100_14062023015546;P200050703;P200050703_9;I2;4400;240;975;5600;1240;1905
0090017100_14062023026836;P200050703;P200050703_9;I3;4400;240;1905;5600;1240;2835
0090017100_14062023002585;P200050703;P200050703_10;J1;4400;1240;0;5400;2440;975
0090017100_14062023022473;P200050703;P200050703_10;J2;4400;1240;975;5400;2440;1905
0090017100_14062023028885;P200050703;P200050703_10;J3;4400;1240;1905;5400;2440;2835
0090017100_14062023022189;P200050703;P200050703_11;K1;5600;0;0;6600;1200;975
0090017100_14062023007312;P200050703;P200050703_11;K2;5600;0;975;6600;1200;1905
0090017100_14062023022189;P200050703;P200050703_11;K3;5600;0;1905;6600;1200;2835
0090017100_14062023005566;P200050703;P200050703_12;L1;5600;1206;0;6800;2206;975
0090017100_14062023015546;P200050703;P200050703_12;L2;5600;1206;975;6800;2206;1905
0090017100_14062023022542;P200050703;P200050703_12;L3;5600;1206;1905;6800;2206;2835
0090017100_14062023024581;P200050703;P200050703_13;M1;6600;190;0;7806;1200;1085
0090017100_14062023021703;P200050703;P200050703_13;M2;6600;190;1085;7806;1200;2270
0090017100_14062023005566;P200050703;P200050703_14;N1;6800;1240;0;7800;2440;975
0090017100_14062023007312;P200050703;P200050703_14;N2;6800;1240;975;7800;2440;1905
0090017100_14062023027339;P200050703;P200050703_14;N3;6800;1240;1905;7800;2440;2835
0090017100_14062023022473;P200050703;P200050703_15;O1;7800;1240;0;8800;2440;975
0090017100_14062023007312;P200050703;P200050703_15;O2;7800;1240;975;8800;2440;1905
0090017100_14062023022189;P200050703;P200050703_15;O3;7800;1240;1905;8800;2440;2835
0090017100_14062023022473;P200050703;P200050703_16;P1;7806;0;0;8806;1200;975
0090017100_14062023002585;P200050703;P200050703_16;P2;7806;0;975;8806;1200;1905
0090017100_14062023022542;P200050703;P200050703_16;P3;7806;0;1905;8806;1200;2835
0090017100_14062023007904;P200050703;P200050703_17;Q1;8806;0;0;9806;1200;930
0090017100_14062023022189;P200050703;P200050703_17;Q2;8806;0;930;9806;1200;1860
0090017100_14062023028885;P200050703;P200050703_17;Q3;8806;0;1860;9806;1200;2790
0090017100_14062023015954;P200050703;P200050703_18;R1;8806;1200;0;10006;2200;975
0090017100_14062023022473;P200050703;P200050703_18;R2;8806;1200;975;10006;2200;1905
0090017100_14062023022542;P200050703;P200050703_18;R3;8806;1200;1905;10006;2200;2835
0090017100_14062023005566;P200050703;P200050703_19;S1;9806;200;0;11006;1200;975
0090017100_14062023022473;P200050703;P200050703_19;S2;9806;200;975;11006;1200;1905
0090017100_14062023028885;P200050703;P200050703_19;S3;9806;200;1905;11006;1200;2835
0090017100_14062023027339;P200050703;P200050703_20;T1;10006;1240;0;11006;2440;975
0090017100_14062023007312;P200050703;P200050703_20;T2;10006;1240;975;11006;2440;1905
0090017100_14062023015546;P200050703;P200050703_20;T3;10006;1240;1905;11006;2440;2835
0090017100_14062023022473;P200050703;P200050703_21;U1;11006;200;0;12206;1200;975
0090017100_14062023007312;P200050703;P200050703_21;U2;11006;200;975;12206;1200;1905
0090017100_14062023028885;P200050703;P200050703_21;U3;11006;200;1905;12206;1200;2835
0090017100_14062023013981;P200050703;P200050703_22;V1;11006;1200;0;12206;2200;930
0090017100_14062023022473;P200050703;P200050703_22;V2;11006;1200;930;12206;2200;1860
0090017100_14062023026836;P200050703;P200050703_22;V3;11006;1200;1860;12206;2200;2790
0090017100_14062023022473;P200050703;P200050703_23;W1;12206;0;0;13206;1200;975
0090017100_14062023023485;P200050703;P200050703_23;W2;12206;0;975;13206;1200;1860
0090017100_14062023028885;P200050703;P200050703_23;W3;12206;0;1860;13206;1200;2790
0090017100_14062023002314;P200050703;P200050703_24;X1;12206;1200;0;13206;2400;930
0090017100_14062023007312;P200050703;P200050703_24;X2;12206;1200;930;13206;2400;1860
0090017100_14062023028535;P200050703;P200050703_24;X3;12206;1200;1860;13206;2400;2790
