Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_08062023014960;P193220605;P193220605_1;A1;0;280;0;570;1060;478
0090016200_08062023006938;P193220605;P193220605_1;A2;0;280;478;570;1060;909
0090016200_08062023021690;P193220605;P193220605_1;A3;0;280;909;570;1060;1340
0090016200_08062023002285;P193220605;P193220605_2;B1;570;1060;0;1170;1860;560
0090016200_08062023002285;P193220605;P193220605_2;B2;570;1060;560;1170;1860;1078
0090016200_08062023003788;P193220605;P193220605_2;B3;570;1060;1078;1170;1860;1596
0090016200_08062023004059;P193220605;P193220605_2;B4;570;1060;1596;1170;1860;2114
0090016200_08062023012169;P193220605;P193220605_2;B5;570;1060;2114;1170;1860;2632
0090016200_08062023001136;P193220605;P193220605_3;C1;1170;640;0;2370;1640;750
0090016200_08062023019118;P193220605;P193220605_3;C2;1170;640;750;2370;1640;1680
0090016200_08062023019118;P193220605;P193220605_3;C3;1170;640;1680;2370;1640;2610
0090016200_08062023002285;P193220605;P193220605_4;D1;1170;1640;0;1970;2240;560
0090016200_08062023002285;P193220605;P193220605_4;D2;1170;1640;560;1970;2240;1078
0090016200_08062023002285;P193220605;P193220605_4;D3;1170;1640;1078;1970;2240;1596
0090016200_08062023012169;P193220605;P193220605_4;D4;1170;1640;1596;1970;2240;2114
0090016200_08062023024555;P193220605;P193220605_4;D5;1170;1640;2114;1970;2240;2632
0090016200_08062023028075;P193220605;P193220605_5;E1;2370;0;0;3570;1000;750
0090016200_08062023006226;P193220605;P193220605_5;E2;2370;0;750;3570;1000;1680
0090016200_08062023013304;P193220605;P193220605_5;E3;2370;0;1680;3570;1000;2610
0090016200_08062023002285;P193220605;P193220605_6;F1;2370;1000;0;3170;1600;560
0090016200_08062023002285;P193220605;P193220605_6;F2;2370;1000;560;3170;1600;1078
0090016200_08062023002285;P193220605;P193220605_6;F3;2370;1000;1078;3170;1600;1596
0090016200_08062023004059;P193220605;P193220605_6;F4;2370;1000;1596;3170;1600;2114
0090016200_08062023013712;P193220605;P193220605_6;F5;2370;1000;2114;3170;1600;2632
0090016200_08062023002285;P193220605;P193220605_7;G1;2370;1640;0;3170;2240;560
0090016200_08062023002285;P193220605;P193220605_7;G2;2370;1640;560;3170;2240;1078
0090016200_08062023002285;P193220605;P193220605_7;G3;2370;1640;1078;3170;2240;1596
0090016200_08062023012169;P193220605;P193220605_7;G4;2370;1640;1596;3170;2240;2114
0090016200_08062023025002;P193220605;P193220605_7;G5;2370;1640;2114;3170;2240;2632
0090016200_08062023000893;P193220605;P193220605_8;H1;3570;0;0;4370;600;560
0090016200_08062023005409;P193220605;P193220605_8;H2;3570;0;560;4370;600;1078
0090016200_08062023006729;P193220605;P193220605_8;H3;3570;0;1078;4370;600;1596
0090016200_08062023025179;P193220605;P193220605_8;H4;3570;0;1596;4370;600;2114
0090016200_08062023021421;P193220605;P193220605_9;I1;3570;800;0;4370;1400;560
0090016200_08062023005409;P193220605;P193220605_9;I2;3570;800;560;4370;1400;1078
0090016200_08062023019781;P193220605;P193220605_9;I3;3570;800;1078;4370;1400;1596
0090016200_08062023001942;P193220605;P193220605_10;J1;4370;800;0;4970;1600;560
0090016200_08062023007520;P193220605;P193220605_10;J2;4370;800;560;4970;1600;1078
0090016200_08062023007520;P193220605;P193220605_10;J3;4370;800;1078;4970;1600;1596
0090016200_08062023023089;P193220605;P193220605_10;J4;4370;800;1596;4970;1600;2114
0090016200_08062023017596;P193220605;P193220605_11;K1;4970;200;0;5540;980;478
0090016200_08062023001843;P193220605;P193220605_11;K2;4970;200;478;5540;980;909
0090016200_08062023007652;P193220605;P193220605_11;K3;4970;200;909;5540;980;1340
0090016200_08062023023523;P193220605;P193220605_11;K4;4970;200;1340;5540;980;1771
0090016200_08062023006226;P193220605;P193220605_12;L1;5540;0;0;6540;1200;975
0090016200_08062023003658;P193220605;P193220605_12;L2;5540;0;975;6540;1200;1905
0090016200_08062023024181;P193220605;P193220605_12;L3;5540;0;1905;6540;1200;2835
0090016200_08062023034509;P193220605;P193220605_13;M1;6540;600;0;7540;1800;750
0090016200_08062023011565;P193220605;P193220605_13;M2;6540;600;750;7540;1800;1680
0090016200_08062023027675;P193220605;P193220605_13;M3;6540;600;1680;7540;1800;2610
0090016200_08062023001942;P193220605;P193220605_14;N1;7540;0;0;8140;800;560
0090016200_08062023002359;P193220605;P193220605_14;N2;7540;0;560;8140;800;1078
0090016200_08062023019781;P193220605;P193220605_14;N3;7540;0;1078;8140;800;1596
0090016200_08062023033951;P193220605;P193220605_14;N4;7540;0;1596;8140;800;2114
0090016200_08062023009385;P193220605;P193220605_15;O1;7540;1040;0;8340;1640;560
0090016200_08062023000917;P193220605;P193220605_15;O2;7540;1040;560;8340;1640;1078
0090016200_08062023021421;P193220605;P193220605_15;O3;7540;1040;1078;8340;1640;1596
0090016200_08062023034509;P193220605;P193220605_16;P1;8340;800;0;9340;2000;750
0090016200_08062023021814;P193220605;P193220605_16;P2;8340;800;750;9340;2000;1680
0090016200_08062023034149;P193220605;P193220605_16;P3;8340;800;1680;9340;2000;2385
0090016200_08062023033894;P193220605;P193220605_17;Q1;9340;1640;0;10140;2240;560
0090016200_08062023024128;P193220605;P193220605_18;R1;10140;1640;0;10710;2420;478
0090016200_08062023000660;P193220605;P193220605_18;R2;10140;1640;478;10710;2420;909
0090016200_08062023013938;P193220605;P193220605_18;R3;10140;1640;909;10710;2420;1340
0090016200_08062023033894;P193220605;P193220605_19;S1;10710;840;0;11310;1640;560
0090016200_08062023019781;P193220605;P193220605_20;T1;10710;1640;0;11310;2440;560
0090016200_08062023006490;P193220605;P193220605_20;T2;10710;1640;560;11310;2440;1078
0090016200_08062023020459;P193220605;P193220605_20;T3;10710;1640;1078;11310;2440;1596
0090016200_08062023019781;P193220605;P193220605_21;U1;11310;200;0;11910;1000;560
0090016200_08062023007520;P193220605;P193220605_21;U2;11310;200;560;11910;1000;1078
0090016200_08062023013502;P193220605;P193220605_21;U3;11310;200;1078;11910;1000;1596
0090016200_08062023031597;P193220605;P193220605_21;U4;11310;200;1596;11910;1000;2114
0090016200_08062023006226;P193220605;P193220605_22;V1;11310;1240;0;12310;2440;975
0090016200_08062023006226;P193220605;P193220605_22;V2;11310;1240;975;12310;2440;1905
0090016200_08062023007566;P193220605;P193220605_22;V3;11310;1240;1905;12310;2440;2835
0090016200_08062023007520;P193220605;P193220605_23;W1;11910;0;0;12710;600;560
0090016200_08062023000917;P193220605;P193220605_23;W2;11910;0;560;12710;600;1078
0090016200_08062023009385;P193220605;P193220605_23;W3;11910;0;1078;12710;600;1596
