Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P192065807;P192065807_1;A;0;0;0;1007;1209;2925
P192065807;P192065807_2;B;0;1240;0;1600;2440;2865
P192065807;P192065807_3;C;1007;0;0;2607;1200;2865
P192065807;P192065807_4;D;1600;1240;0;2600;2440;2835
P192065807;P192065807_5;E;2600;1231;0;3607;2440;2200
P192065807;P192065807_6;F;2607;0;0;3607;1200;1680
P192065807;P192065807_7;G;3607;0;0;5707;2400;2935
P192065807;P192065807_8;H;5707;0;0;7807;2400;2935
P192065807;P192065807_9;I;7807;0;0;9907;2400;2935
P192065807;P192065807_10;J;9907;0;0;12007;2400;2935
P192065807;P192065807_11;K;12007;0;0;13207;1600;2865
