Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206138803;P206138803_1;A;0;0;0;1000;1200;2835
P206138803;P206138803_2;B;0;1440;0;1200;2440;2835
P206138803;P206138803_3;C;1000;0;0;2000;1200;2835
P206138803;P206138803_4;D;1200;1240;0;2800;2440;2700
P206138803;P206138803_5;E;2000;0;0;3000;1200;2835
P206138803;P206138803_6;F;2800;1660;0;3370;2440;478
P206138803;P206138803_7;G;3000;0;0;4000;1200;2610
P206138803;P206138803_8;H;3370;1200;0;4370;2400;2610
P206138803;P206138803_9;I;4370;460;0;4940;1240;909
P206138803;P206138803_10;J;4370;1240;0;5970;2440;1815
P206138803;P206138803_11;K;4940;0;0;6540;1200;2700
P206138803;P206138803_12;L;5970;1240;0;6970;2440;2610
P206138803;P206138803_13;M;6540;0;0;8140;1200;2700
P206138803;P206138803_14;N;6970;1240;0;8570;2440;2700
P206138803;P206138803_15;O;8140;0;0;9140;1200;2835
P206138803;P206138803_16;P;8570;1240;0;10170;2440;2700
P206138803;P206138803_17;Q;9140;0;0;10740;1200;1815
P206138803;P206138803_18;R;10170;1440;0;11370;2440;2835
P206138803;P206138803_19;S;10740;0;0;12340;1200;2700
P206138803;P206138803_20;T;11370;1240;0;12370;2440;2835
P206138803;P206138803_21;U;12340;0;0;13340;1200;2835
P206138803;P206138803_22;V;12370;1240;0;13370;2440;2610
