Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0000772531;1;;1;0090016900;169GB002;1;269112676R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;622548761R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;269168075R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;620226277R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;620223423R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;620225863R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;620226264R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;620104124X;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;622546766R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000772531;1;;1;0090016900;169GB002;1;622545049R;202307211420;P202064011;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
