Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0091017200_08062023000023;P199630901;P199630901_1;A1;0;0;0;1200;1000;975
0091017200_08062023000015;P199630901;P199630901_1;A2;0;0;975;1200;1000;1905
0091017200_08062023000023;P199630901;P199630901_1;A3;0;0;1905;1200;1000;2835
0091017200_08062023000006;P199630901;P199630901_2;B1;0;1440;0;1200;2440;975
0091017200_08062023000015;P199630901;P199630901_2;B2;0;1440;975;1200;2440;1905
0091017200_08062023000088;P199630901;P199630901_2;B3;0;1440;1905;1200;2440;2835
0091017200_08062023000114;P199630901;P199630901_3;C1;1200;440;0;2400;1440;975
0091017200_08062023000010;P199630901;P199630901_3;C2;1200;440;975;2400;1440;1905
0091017200_08062023000023;P199630901;P199630901_3;C3;1200;440;1905;2400;1440;2835
0091017200_08062023000114;P199630901;P199630901_4;D1;2400;440;0;3600;1440;975
0091017200_08062023000006;P199630901;P199630901_4;D2;2400;440;975;3600;1440;1905
0091017200_08062023000023;P199630901;P199630901_4;D3;2400;440;1905;3600;1440;2835
0091017200_08062023000023;P199630901;P199630901_5;E1;2400;1440;0;3600;2440;975
0091017200_08062023000006;P199630901;P199630901_5;E2;2400;1440;975;3600;2440;1905
0091017200_08062023000023;P199630901;P199630901_5;E3;2400;1440;1905;3600;2440;2835
0091017200_08062023000105;P199630901;P199630901_6;F1;3600;0;0;4800;1000;975
0091017200_08062023000006;P199630901;P199630901_6;F2;3600;0;975;4800;1000;1905
0091017200_08062023000023;P199630901;P199630901_6;F3;3600;0;1905;4800;1000;2835
0091017200_08062023000042;P199630901;P199630901_7;G1;3600;1440;0;4800;2440;975
0091017200_08062023000006;P199630901;P199630901_7;G2;3600;1440;975;4800;2440;1905
0091017200_08062023000010;P199630901;P199630901_7;G3;3600;1440;1905;4800;2440;2835
0091017200_08062023000042;P199630901;P199630901_8;H1;4800;440;0;6000;1440;975
0091017200_08062023000046;P199630901;P199630901_8;H2;4800;440;975;6000;1440;1905
0091017200_08062023000098;P199630901;P199630901_8;H3;4800;440;1905;6000;1440;2835
0091017200_08062023000046;P199630901;P199630901_9;I1;6000;440;0;7200;1440;975
0091017200_08062023000023;P199630901;P199630901_9;I2;6000;440;975;7200;1440;1905
0091017200_08062023000105;P199630901;P199630901_9;I3;6000;440;1905;7200;1440;2835
0091017200_08062023000105;P199630901;P199630901_10;J1;7200;0;0;8400;1000;975
0091017200_08062023000042;P199630901;P199630901_10;J2;7200;0;975;8400;1000;1905
0091017200_08062023000042;P199630901;P199630901_10;J3;7200;0;1905;8400;1000;2835
0091017200_08062023000105;P199630901;P199630901_11;K1;7200;1000;0;8400;2000;975
0091017200_08062023000010;P199630901;P199630901_11;K2;7200;1000;975;8400;2000;1905
0091017200_08062023000098;P199630901;P199630901_11;K3;7200;1000;1905;8400;2000;2835
0091017200_08062023000027;P199630901;P199630901_12;L1;8400;0;0;9600;1000;975
0091017200_08062023000116;P199630901;P199630901_12;L2;8400;0;975;9600;1000;1905
0091017200_08062023000116;P199630901;P199630901_13;M1;8400;1000;0;9600;2000;975
0091017200_08062023000027;P199630901;P199630901_13;M2;8400;1000;975;9600;2000;1905
0091017200_08062023000089;P199630901;P199630901_14;N1;9600;0;0;10800;1000;975
0091017200_08062023000027;P199630901;P199630901_14;N2;9600;0;975;10800;1000;1905
0091017200_08062023000116;P199630901;P199630901_15;O1;9600;1000;0;10800;2000;975
0091017200_08062023000123;P199630901;P199630901_15;O2;9600;1000;975;10800;2000;1905
0091017200_08062023000027;P199630901;P199630901_16;P1;10800;0;0;11800;1200;975
0091017200_08062023000089;P199630901;P199630901_16;P2;10800;0;975;11800;1200;1905
