Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_08062023004794;P185038605;P185038605_1;A1;0;0;0 ;1200 ;2400 ;1450
0090016200_08062023004794;P185038605;P185038605_1;A2;0;0;1450 ;1200 ;2400 ;2855
0090016200_08062023024239;P185038605;P185038605_2;B1;1200;0;0 ;2400 ;2400 ;1450
0090016200_08062023024239;P185038605;P185038605_2;B2;1200;0;1450 ;2400 ;2400 ;2855
0090016200_08062023024239;P185038605;P185038605_3;C1;2400;0;0 ;3600 ;2400 ;1450
0090016200_08062023024239;P185038605;P185038605_3;C2;2400;0;1450 ;3600 ;2400 ;2855
0090016200_08062023021909;P185038605;P185038605_4;D1;3600;0;0 ;4800 ;2400 ;1450
0090016200_08062023024239;P185038605;P185038605_4;D2;3600;0;1450 ;4800 ;2400 ;2855
0090016200_08062023021909;P185038605;P185038605_5;E1;4800;0;0 ;6000 ;2400 ;1450
0090016200_08062023021909;P185038605;P185038605_5;E2;4800;0;1450 ;6000 ;2400 ;2855
0090016200_08062023029660;P185038605;P185038605_6;F1;6000;0;0 ;7200 ;2400 ;1450
0090016200_08062023029660;P185038605;P185038605_6;F2;6000;0;1450 ;7200 ;2400 ;2855
0090016200_08062023016157;P185038605;P185038605_7;G1;7200;0;0 ;8400 ;2400 ;1450
0090016200_08062023009840;P185038605;P185038605_7;G2;7200;0;1450 ;8400 ;2400 ;2855
0090016200_08062023012257;P185038605;P185038605_8;H1;8400;0;0 ;9600 ;2400 ;1450
0090016200_08062023012257;P185038605;P185038605_8;H2;8400;0;1450 ;9600 ;2400 ;2855
0090016200_08062023003480;P185038605;P185038605_9;I1;9600;0;0 ;10800 ;2400 ;1450
0090016200_08062023012257;P185038605;P185038605_9;I2;9600;0;1450 ;10800 ;2400 ;2855
0090016200_08062023003480;P185038605;P185038605_10;J1;10800;0;0 ;12000 ;2400 ;1450
0090016200_08062023003480;P185038605;P185038605_10;J2;10800;0;1450 ;12000 ;2400 ;2855
0090016200_08062023029237;P185038605;P185038605_11;K1;12000;0;0 ;13200 ;2400 ;1450
