Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P187069009;P187069009_1;A;0;0;0;1200;2400;2460
P187069009;P187069009_2;B;1200;0;0;3600;1200;2000
P187069009;P187069009_3;C;1200;1200;0;3600;2400;2000
P187069009;P187069009_4;D;3600;0;0;6000;1200;2460
P187069009;P187069009_5;E;3600;1200;0;6000;2400;2000
P187069009;P187069009_6;F;6000;0;0;7800;1200;2340
P187069009;P187069009_7;G;6000;1200;0;8400;2400;1900
P187069009;P187069009_8;H;8400;0;0;9600;2400;2000
P187069009;P187069009_9;I;9600;0;0;10800;2400;2460
P187069009;P187069009_10;J;10800;0;0;13200;1200;2000
P187069009;P187069009_11;K;10800;1240;0;13200;2440;1900
