Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023021930;P200065823;P200065823_1;A1;0;0;0;2100;2400;1490
0090016900_14062023031548;P200065823;P200065823_1;A2;0;0;1490;2100;2400;2935
0090016900_14062023031548;P200065823;P200065823_2;B1;2100;0;0;4200;2400;1490
0090016900_14062023031548;P200065823;P200065823_2;B2;2100;0;1490;4200;2400;2935
0090016900_14062023038088;P200065823;P200065823_3;C1;4200;0;0;5800;1200;750
0090016900_14062023038088;P200065823;P200065823_3;C2;4200;0;750;5800;1200;1455
0090016900_14062023038088;P200065823;P200065823_3;C3;4200;0;1455;5800;1200;2160
0090016900_14062023038088;P200065823;P200065823_3;C4;4200;0;2160;5800;1200;2865
0090016900_14062023011677;P200065823;P200065823_4;D1;4200;1209;0;5400;2209;975
0090016900_14062023011677;P200065823;P200065823_4;D2;4200;1209;975;5400;2209;1905
0090016900_14062023029677;P200065823;P200065823_4;D3;4200;1209;1905;5400;2209;2610
0090016900_14062023031548;P200065823;P200065823_5;E1;5800;0;0;8200;2100;1490
0090016900_14062023031548;P200065823;P200065823_5;E2;5800;0;1490;8200;2100;2935
0090016900_14062023031548;P200065823;P200065823_6;F1;8200;0;0;10300;2400;1490
0090016900_14062023031548;P200065823;P200065823_6;F2;8200;0;1490;10300;2400;2935
0090016900_14062023019682;P200065823;P200065823_7;G1;10300;0;0;11307;1209;750
0090016900_14062023027840;P200065823;P200065823_7;G2;10300;0;750;11307;1209;1475
0090016900_14062023038548;P200065823;P200065823_7;G3;10300;0;1475;11307;1209;2200
0090016900_14062023031548;P200065823;P200065823_8;H1;11307;0;0;13407;2400;1490
0090016900_14062023031548;P200065823;P200065823_8;H2;11307;0;1490;13407;2400;2935
