Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P201037603;P201037603_1;A;0;0;0;1460;1160;1860
P201037603;P201037603_2;B;0;1240;0;1000;2440;2835
P201037603;P201037603_3;C;1000;1200;0;2000;2400;2835
P201037603;P201037603_4;D;1460;0;0;2460;1200;2835
P201037603;P201037603_5;E;2000;1206;0;3000;2406;2835
P201037603;P201037603_6;F;2460;0;0;3460;1200;2835
P201037603;P201037603_7;G;3000;1440;0;4200;2440;2835
P201037603;P201037603_8;H;3460;0;0;4460;1200;2835
P201037603;P201037603_9;I;4200;1240;0;5200;2440;1905
P201037603;P201037603_10;J;4460;0;0;5460;1200;2835
P201037603;P201037603_11;K;5460;0;0;6460;1200;2835
P201037603;P201037603_12;L;5460;1200;0;6460;2400;2835
P201037603;P201037603_13;M;6460;0;0;7460;1200;2835
P201037603;P201037603_14;N;6460;1206;0;7460;2406;2835
P201037603;P201037603_15;O;7460;6;0;8460;1206;2835
P201037603;P201037603_16;P;7460;1206;0;8460;2406;2835
P201037603;P201037603_17;Q;8460;0;0;9460;1200;2835
P201037603;P201037603_18;R;8460;1200;0;9460;2400;2835
P201037603;P201037603_19;S;9460;0;0;10460;1200;2835
P201037603;P201037603_20;T;9460;1200;0;10460;2400;2835
P201037603;P201037603_21;U;10460;6;0;11460;1206;2835
P201037603;P201037603_22;V;10460;1206;0;11460;2406;2835
P201037603;P201037603_23;W;11460;6;0;12460;1206;2835
P201037603;P201037603_24;X;11460;1206;0;12460;2406;2835
P201037603;P201037603_25;Y;12460;0;0;13470;1206;2655
P201037603;P201037603_26;Z;12460;1206;0;13470;2412;2782
