Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P193069127;P193069127_1;A;0;0;0;2000;1200;2875
P193069127;P193069127_2;B;0;1240;0;2000;2440;2875
P193069127;P193069127_3;C;2000;1240;0;4000;2440;2875
P193069127;P193069127_4;D;2000;0;0;4400;1200;2460
P193069127;P193069127_5;E;4000;1240;0;6400;2440;2460
P193069127;P193069127_6;F;4400;0;0;6200;1200;2340
P193069127;P193069127_7;G;6200;0;0;8000;1200;2340
P193069127;P193069127_8;H;6400;1240;0;8200;2440;2340
P193069127;P193069127_9;I;8000;0;0;9800;1200;2340
P193069127;P193069127_10;J;8200;1240;0;10000;2440;2340
P193069127;P193069127_11;K;9800;0;0;11600;1200;2340
P193069127;P193069127_12;L;10000;1240;0;11800;2440;2340
P193069127;P193069127_13;M;11600;0;0;13400;1200;2340
