Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P180730401;P180730401_1;A;0;0;0;1600;1200;2700
P180730401;P180730401_2;B;0;1200;0;1000;2400;2835
P180730401;P180730401_3;C;1000;1300;0;2000;2500;2835
P180730401;P180730401_4;D;1600;100;0;2600;1300;1836
P180730401;P180730401_5;E;2600;100;0;4200;1300;2700
P180730401;P180730401_6;F;2600;1300;0;3600;2500;2835
P180730401;P180730401_7;G;4200;0;0;5200;1200;2295
P180730401;P180730401_8;H;4200;1300;0;5800;2500;2700
P180730401;P180730401_9;I;5200;0;0;6800;1200;2700
P180730401;P180730401_10;J;5800;1300;0;7400;2500;2700
P180730401;P180730401_11;K;6800;0;0;8400;1200;2700
P180730401;P180730401_12;L;7400;1700;0;8000;2500;445
P180730401;P180730401_13;M;8000;1300;0;9000;2500;2835
P180730401;P180730401_14;N;8400;0;0;10000;1200;2700
P180730401;P180730401_15;O;9000;1300;0;10600;2500;2700
P180730401;P180730401_16;P;10000;100;0;11600;1300;2700
P180730401;P180730401_17;Q;10600;1300;0;12200;2500;2700
P180730401;P180730401_18;R;11600;0;0;13200;1200;2700
P180730401;P180730401_19;S;12200;1500;0;13400;2500;2835
P180730401;P180730401_20;T;13200;300;0;14800;1500;2700
P180730401;P180730401_21;U;13400;1500;0;14600;2500;2835
