Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P205730301;P205730301_1;A;0;0;0;1000;1200;2865
P205730301;P205730301_2;B;0;1200;0;1000;2400;2914
P205730301;P205730301_3;C;1000;0;0;2000;1200;2893
P205730301;P205730301_4;D;1000;1200;0;2000;2400;2835
P205730301;P205730301_5;E;2000;0;0;3000;1200;2938
P205730301;P205730301_6;F;2000;1200;0;3000;2400;2835
P205730301;P205730301_7;G;3000;0;0;4000;1200;2835
P205730301;P205730301_8;H;3000;1200;0;4000;2400;2835
P205730301;P205730301_9;I;4000;0;0;5000;1200;2835
P205730301;P205730301_10;J;4000;1200;0;5600;2400;2835
P205730301;P205730301_11;K;5000;0;0;6200;1000;2835
P205730301;P205730301_12;L;5600;1200;0;6600;2400;2865
P205730301;P205730301_13;M;6200;0;0;7200;1200;2793
P205730301;P205730301_14;N;6600;1200;0;7600;2400;2835
P205730301;P205730301_15;O;7200;0;0;8200;1200;2835
P205730301;P205730301_16;P;7600;1200;0;8600;2400;2835
P205730301;P205730301_17;Q;8200;0;0;9200;1200;1455
P205730301;P205730301_18;R;8600;1200;0;10200;2400;2835
P205730301;P205730301_19;S;9200;0;0;10200;1200;2835
P205730301;P205730301_20;T;10200;0;0;11200;1200;2835
P205730301;P205730301_21;U;10200;1200;0;12100;2400;1455
P205730301;P205730301_22;V;11200;0;0;12200;1200;2835
P205730301;P205730301_23;W;12100;1200;0;13100;2400;2835
P205730301;P205730301_24;X;12200;0;0;13200;1200;2880
P205730301;P205730301_25;Y;13100;1200;0;14700;2400;2835
P205730301;P205730301_26;Z;13200;0;0;14800;1200;2835
