Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P187065831;P187065831_1;A;0;0;0;1010;1206;2810
P187065831;P187065831_2;B;0;1206;0;1010;2412;2851
P187065831;P187065831_3;C;1010;0;0;2020;1206;2953
P187065831;P187065831_4;D;1010;1206;0;2020;2412;1910
P187065831;P187065831_5;E;2020;0;0;3030;1206;2953
P187065831;P187065831_6;F;2020;1206;0;3030;2412;2921
P187065831;P187065831_7;G;3030;0;0;4040;1206;2755
P187065831;P187065831_8;H;3030;1206;0;4040;2412;1940
P187065831;P187065831_9;I;4040;0;0;5040;1200;2865
P187065831;P187065831_10;J;4040;1212;0;5040;2412;2865
P187065831;P187065831_11;K;5040;0;0;6640;1200;2865
P187065831;P187065831_12;L;5040;1212;0;6640;2412;2865
P187065831;P187065831_13;M;6640;0;0;8240;1200;2865
P187065831;P187065831_14;N;6640;1212;0;8240;2412;2865
P187065831;P187065831_15;O;8240;0;0;9240;1200;1455
P187065831;P187065831_16;P;8240;1212;0;9240;2412;2610
P187065831;P187065831_17;Q;9240;0;0;10840;1200;2865
P187065831;P187065831_18;R;9240;1212;0;10840;2412;2865
P187065831;P187065831_19;S;10840;12;0;12440;1212;2865
P187065831;P187065831_20;T;10840;1212;0;12440;2412;2865
P187065831;P187065831_21;U;12440;0;0;13440;1200;2865
P187065831;P187065831_22;V;12440;1212;0;13440;2412;2865
