Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023002929;0001295511;;0090016200;G014B1;969120860R;SLI---2112;1;1206;1010;1181;105,150;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023003212;0001295511;;0090016200;G014B1;969129934R;SLI---2112;2;1206;1010;1181;105,025;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023003329;0001295511;;0090016200;G014B1;969102450R;SFDA--9438;13;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202306260000;202306280845;3;100
0090016200_08062023005160;0001295511;;0090016200;G014B1;689219213R;SLI---2112;4;1206;1010;1083;223,220;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023005172;0001295511;;0090016200;G014B1;689208220R;SLI---2112;1;1206;1010;1083;96,110;0;GERB--0528_1206_1010;none;202306260000;202306280845;2;100
0090016200_08062023006481;0001295511;;0090016200;G014B1;969206542R;SLI---2112;1;1206;1010;1181;238,775;0;GERB--0528_1206_1010;none;202306260000;202306280845;25;100
0090016200_08062023007208;0001295511;;0090016200;G014B1;969124710R;SLI---2112;1;1206;1010;1181;150,400;0;GERB--0528_1206_1010;none;202306260000;202306280845;11;100
0090016200_08062023008381;0001295511;;0090016200;G014B1;969720890R;SLI---2112;1;1206;1010;385;112,900;0;GERB--0528_1206_1010;none;202306260000;202306280845;17;100
0090016200_08062023009128;0001295511;;0090016200;G014B1;969202446R;SLI---2112;2;1206;1010;1181;215,775;0;GERB--0528_1206_1010;none;202306260000;202306280845;17;100
0090016200_08062023010925;0001295511;;0090016200;G014B1;689213838R;SLI---2112;1;1206;1010;1083;217,685;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023012300;0001295511;;0090016200;G014B1;969318484R;SLI---2112;1;1206;1010;1181;124,400;0;GERB--0528_1206_1010;none;202306260000;202306280845;6;100
0090016200_08062023013292;0001295511;;0090016200;G014B1;969063492R;SLI---2112;2;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023014738;0001295511;;0090016200;G014B1;969129632R;SLI---2112;1;1206;1010;1181;165,150;0;GERB--0528_1206_1010;none;202306260000;202306280845;17;100
0090016200_08062023015709;0001295511;;0090016200;G014B1;969300286R;SLI---2112;2;1206;1010;1083;100,310;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023017073;0001295511;;0090016200;G014B1;969235050R;SLI---0770;5;1200;1000;975;158,952;45;GERB--1213_1200_1000;none;202306260000;202306280845;3;100
0090016200_08062023019430;0001295511;;0090016200;G014B1;969065132R;SLI---2112;2;1206;1010;1083;98,510;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023023513;0001295511;;0090016200;G014B1;969108095R;SFDA--9438;3;1200;1000;975;149,060;45;GERB--1213_1200_1000;none;202306260000;202306280845;3;100
0090016200_08062023024019;0001295511;;0090016200;G014B1;969315875R;SLI---2112;1;1206;1010;385;40,400;0;GERB--0528_1206_1010;none;202306260000;202306280845;6;100
0090016200_08062023024214;0001295511;;0090016200;G014B1;969300366R;SLI---2112;1;1206;1010;1181;122,900;0;GERB--0528_1206_1010;none;202306260000;202306280845;5;100
0090016200_08062023027008;0001295511;;0090016200;G014B1;969108110R;SFDA--9438;15;1200;1000;975;149,640;45;GERB--1213_1200_1000;none;202306260000;202306280845;3;100
0090016200_08062023033857;0001295511;;0090016200;G014B1;969236028R;SLI---0770;6;1200;1000;975;148,808;45;GERB--1213_1200_1000;none;202306260000;202306280845;2;100
0090016200_08062023033920;0001295511;;0090016200;G014B1;969072869R;SLI---2112;2;1206;1010;1083;98,720;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
0090016200_08062023034234;0001295511;;0090016200;G014B1;969076278R;SLI---2112;1;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202306260000;202306280845;3;100
