Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199069123;P199069123_1;A;0;0;0;1200;2400;2460
P199069123;P199069123_2;B;1200;0;0;2400;2400;2460
P199069123;P199069123_3;C;2400;0;0;3600;2400;2460
P199069123;P199069123_4;D;3600;0;0;4800;2400;2460
P199069123;P199069123_5;E;4800;0;0;6000;2400;1900
P199069123;P199069123_6;F;6000;0;0;7200;2400;1900
P199069123;P199069123_7;G;7200;0;0;9000;1200;2340
P199069123;P199069123_8;H;7200;1240;0;9600;2440;2460
P199069123;P199069123_9;I;9000;0;0;11400;1200;1900
P199069123;P199069123_10;J;9600;1240;0;11400;2440;2340
P199069123;P199069123_11;K;11400;1240;0;13200;2440;2340
P199069123;P199069123_12;L;11400;0;0;13200;1200;2340
