Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P186039401;P186039401_1;A;0;0;0;1675;1200;2855
P186039401;P186039401_2;B;0;1234;0;1675;2434;2855
P186039401;P186039401_3;C;1675;34;0;3350;1234;2855
P186039401;P186039401_4;D;1675;1240;0;3350;2440;2855
P186039401;P186039401_5;E;3350;0;0;5025;1200;2855
P186039401;P186039401_6;F;3350;1234;0;4360;2440;2782
P186039401;P186039401_7;G;5025;0;0;6700;1200;2855
P186039401;P186039401_8;H;5025;1200;0;6700;2400;2855
P186039401;P186039401_9;I;6700;34;0;8375;1234;2855
P186039401;P186039401_10;J;6700;1240;0;8375;2440;2855
P186039401;P186039401_11;K;8375;0;0;10050;1200;2855
P186039401;P186039401_12;L;8375;1234;0;10050;2434;2855
P186039401;P186039401_13;M;10050;0;0;11725;1200;2855
P186039401;P186039401_14;N;10050;1240;0;11725;2440;2855
P186039401;P186039401_15;O;11725;0;0;13400;1200;2855
P186039401;P186039401_16;P;11725;1200;0;13400;2400;2855
