Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P172069127;P172069127_1;A;0;0;0;1200;2400;1620
P172069127;P172069127_2;B;1200;0;0;2400;2400;1900
P172069127;P172069127_3;C;2400;0;0;3600;2400;1900
P172069127;P172069127_4;D;3600;0;0;4800;2400;2000
P172069127;P172069127_5;E;4800;0;0;6000;2400;1620
P172069127;P172069127_6;F;6000;0;0;7200;2400;1900
P172069127;P172069127_7;G;7200;0;0;8400;2400;2000
P172069127;P172069127_8;H;8400;0;0;9600;2400;2500
P172069127;P172069127_9;I;9600;0;0;11400;1200;2340
P172069127;P172069127_10;J;9600;1240;0;11600;2440;2875
P172069127;P172069127_11;K;11400;0;0;13400;1200;2875
P172069127;P172069127_12;L;11600;1240;0;13400;2440;2340
