Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P240036803;P240036803_1;A;0;3;0;1010;1209;1853
P240036803;P240036803_2;B;0;1209;0;1010;2415;2651
P240036803;P240036803_3;C;1010;9;0;2010;1209;2835
P240036803;P240036803_4;D;1010;1234;0;2020;2440;2166
P240036803;P240036803_5;E;2010;3;0;3020;1209;2264
P240036803;P240036803_6;F;2020;1209;0;3027;2418;2920
P240036803;P240036803_7;G;3020;0;0;4027;1209;2920
P240036803;P240036803_8;H;3027;1209;0;4037;2415;2294
P240036803;P240036803_9;I;4027;3;0;5037;1209;2294
P240036803;P240036803_10;J;4037;1234;0;5047;2440;2294
P240036803;P240036803_11;K;5037;0;0;6047;1206;2264
P240036803;P240036803_12;L;5047;1209;0;6057;2415;2362
P240036803;P240036803_13;M;6047;0;0;7057;1206;2362
P240036803;P240036803_14;N;6057;1430;0;7263;2440;2166
P240036803;P240036803_15;O;7057;0;0;8067;1206;2294
P240036803;P240036803_16;P;7263;1209;0;8270;2418;2920
P240036803;P240036803_17;Q;8067;0;0;9074;1209;2920
P240036803;P240036803_18;R;8270;1240;0;9870;2440;1815
P240036803;P240036803_19;S;9074;0;0;10081;1209;2920
P240036803;P240036803_20;T;9870;1234;0;10870;2434;1905
P240036803;P240036803_21;U;10081;0;0;11091;1206;2166
P240036803;P240036803_22;V;10870;1240;0;12470;2440;2700
P240036803;P240036803_23;W;11091;0;0;12091;1200;2835
P240036803;P240036803_24;X;12091;0;0;13098;1209;2920
P240036803;P240036803_25;Y;12470;1234;0;13480;2440;2166
