Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200211103;P200211103_1;A;0;0;0;1010;1206;2961
P200211103;P200211103_2;B;0;1206;0;1000;2406;1905
P200211103;P200211103_3;C;1010;196;0;2216;1206;2961
P200211103;P200211103_4;D;1010;1206;0;2216;2216;2961
P200211103;P200211103_5;E;2216;0;0;3226;1206;2961
P200211103;P200211103_6;F;2216;1206;0;3226;2412;2961
P200211103;P200211103_7;G;3226;190;0;4432;1200;2961
P200211103;P200211103_8;H;3226;1430;0;4432;2440;2961
P200211103;P200211103_9;I;4432;0;0;5638;1010;2782
P200211103;P200211103_10;J;4432;1200;0;5638;2210;2655
P200211103;P200211103_11;K;5638;200;0;6838;1200;2835
P200211103;P200211103_12;L;5638;1200;0;6838;2200;2835
P200211103;P200211103_13;M;6838;190;0;8044;1200;2170
P200211103;P200211103_14;N;6838;1200;0;8238;2200;1920
P200211103;P200211103_15;O;8044;0;0;9044;1200;1645
P200211103;P200211103_16;P;9044;0;0;10044;1200;3000
P200211103;P200211103_17;Q;9044;1200;0;10244;2200;3000
P200211103;P200211103_18;R;10044;0;0;11044;1200;3000
P200211103;P200211103_19;S;10244;1206;0;11444;2206;3000
P200211103;P200211103_20;T;11444;0;0;12454;1206;2955
P200211103;P200211103_21;U;11444;1206;0;12454;2412;1970
P200211103;P200211103_22;V;12454;0;0;13464;1206;2955
P200211103;P200211103_23;W;12454;1234;0;13464;2440;2955
