Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P188345603;P188345603_1;A;0;0;0;1675;2400;2355
P188345603;P188345603_2;B;1675;0;0;3350;2400;2355
P188345603;P188345603_3;C;3350;0;0;5025;2400;2355
P188345603;P188345603_4;D;5025;34;0;6025;1234;2835
P188345603;P188345603_5;E;5025;1234;0;6231;2244;2270
P188345603;P188345603_6;F;6025;28;0;7035;1234;1085
P188345603;P188345603_7;G;6231;1234;0;7231;2434;2835
P188345603;P188345603_8;H;7231;28;0;8241;1234;2270
P188345603;P188345603_9;I;7231;1234;0;8241;2440;2270
P188345603;P188345603_10;J;8241;34;0;9241;1234;2835
P188345603;P188345603_11;K;8241;1234;0;9241;2434;1905
P188345603;P188345603_12;L;9241;234;0;10441;1234;1905
P188345603;P188345603_13;M;9241;1234;0;10251;2440;2170
P188345603;P188345603_14;N;10441;0;0;11441;1200;2835
P188345603;P188345603_15;O;10441;1234;0;11441;2434;2835
P188345603;P188345603_16;P;11441;1200;0;12441;2400;2835
P188345603;P188345603_17;Q;12441;0;0;13441;1200;2835
P188345603;P188345603_18;R;12441;1234;0;13451;2440;2270
