Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P194065909;P194065909_1;A;0;0;0;1600;1200;2700
P194065909;P194065909_2;B;0;1240;0;1600;2440;2700
P194065909;P194065909_3;C;1600;0;0;3200;1200;2700
P194065909;P194065909_4;D;1600;1240;0;3200;2440;2700
P194065909;P194065909_5;E;3200;0;0;4800;1200;2865
P194065909;P194065909_6;F;3200;1200;0;4210;2406;2362
P194065909;P194065909_7;G;4210;1240;0;5810;2440;2700
P194065909;P194065909_8;H;4800;0;0;6400;1200;2700
P194065909;P194065909_9;I;5810;1240;0;7410;2440;2865
P194065909;P194065909_10;J;6400;0;0;8000;1200;2865
P194065909;P194065909_11;K;7410;1240;0;8610;2240;2745
P194065909;P194065909_12;L;8000;0;0;9600;1200;2700
P194065909;P194065909_13;M;8610;1240;0;10210;2440;2700
P194065909;P194065909_14;N;10210;40;0;11810;1240;2700
P194065909;P194065909_15;O;10210;1240;0;11810;2440;2700
P194065909;P194065909_16;P;11810;0;0;13410;1200;2700
P194065909;P194065909_17;Q;11810;1240;0;13410;2440;2700
