Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090016200_08062023034215;P208037703;P208037703_1;A1;0;0;0 ;1600 ;1200 ;750
0090016200_08062023034215;P208037703;P208037703_1;A2;0;0;750 ;1600 ;1200 ;1455
0090016200_08062023011108;P208037703;P208037703_1;A3;0;0;1455 ;1600 ;1200 ;2160
0090016200_08062023007581;P208037703;P208037703_1;A4;0;0;2160 ;1600 ;1200 ;2865
0090016200_08062023000597;P208037703;P208037703_2;B1;0;1234;0 ;1010 ;2440 ;385
0090016200_08062023026592;P208037703;P208037703_2;B2;0;1234;385 ;1010 ;2440 ;770
0090016200_08062023018966;P208037703;P208037703_3;C1;1010;1240;0 ;2610 ;2440 ;750
0090016200_08062023033752;P208037703;P208037703_3;C2;1010;1240;750 ;2610 ;2440 ;2155
0090016200_08062023018966;P208037703;P208037703_3;C3;1010;1240;2155 ;2610 ;2440 ;2860
0090016200_08062023017899;P208037703;P208037703_4;D1;1600;0;0 ;3200 ;1200 ;750
0090016200_08062023018966;P208037703;P208037703_4;D2;1600;0;750 ;3200 ;1200 ;1455
0090016200_08062023017899;P208037703;P208037703_4;D3;1600;0;1455 ;3200 ;1200 ;2160
0090016200_08062023031338;P208037703;P208037703_4;D4;1600;0;2160 ;3200 ;1200 ;2865
0090016200_08062023031338;P208037703;P208037703_5;E1;2610;1240;0 ;4210 ;2440 ;750
0090016200_08062023031338;P208037703;P208037703_5;E2;2610;1240;750 ;4210 ;2440 ;1455
0090016200_08062023031338;P208037703;P208037703_5;E3;2610;1240;1455 ;4210 ;2440 ;2160
0090016200_08062023031338;P208037703;P208037703_5;E4;2610;1240;2160 ;4210 ;2440 ;2865
0090016200_08062023009071;P208037703;P208037703_6;F1;3200;0;0 ;4800 ;1200 ;1450
0090016200_08062023009071;P208037703;P208037703_6;F2;3200;0;1450 ;4800 ;1200 ;2855
0090016200_08062023031032;P208037703;P208037703_7;G1;4210;1240;0 ;5810 ;2440 ;750
0090016200_08062023013193;P208037703;P208037703_7;G2;4210;1240;750 ;5810 ;2440 ;1455
0090016200_08062023031032;P208037703;P208037703_7;G3;4210;1240;1455 ;5810 ;2440 ;2160
0090016200_08062023031032;P208037703;P208037703_7;G4;4210;1240;2160 ;5810 ;2440 ;2865
0090016200_08062023031032;P208037703;P208037703_8;H1;4800;0;0 ;6400 ;1200 ;750
0090016200_08062023031032;P208037703;P208037703_8;H2;4800;0;750 ;6400 ;1200 ;1455
0090016200_08062023031032;P208037703;P208037703_8;H3;4800;0;1455 ;6400 ;1200 ;2160
0090016200_08062023031032;P208037703;P208037703_8;H4;4800;0;2160 ;6400 ;1200 ;2865
0090016200_08062023031032;P208037703;P208037703_9;I1;5810;1240;0 ;7410 ;2440 ;750
0090016200_08062023031032;P208037703;P208037703_9;I2;5810;1240;750 ;7410 ;2440 ;1455
0090016200_08062023005895;P208037703;P208037703_10;J1;6400;0;0 ;8000 ;1200 ;1250
0090016200_08062023009352;P208037703;P208037703_11;K1;7410;1240;0 ;9010 ;2440 ;1250
0090016200_08062023009352;P208037703;P208037703_11;K2;7410;1240;1250 ;9010 ;2440 ;2455
0090016200_08062023027297;P208037703;P208037703_12;L1;8000;0;0 ;9600 ;1200 ;1250
0090016200_08062023027297;P208037703;P208037703_12;L2;8000;0;1250 ;9600 ;1200 ;2455
0090016200_08062023034253;P208037703;P208037703_13;M1;9600;0;0 ;12300 ;1500 ;1250
0090016200_08062023004696;P208037703;P208037703_13;M2;9600;0;1250 ;12300 ;1500 ;2455
