Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P208037703;P208037703_1;A;0;0;0;1600;1200;2865
P208037703;P208037703_2;B;0;1234;0;1010;2440;770
P208037703;P208037703_3;C;1010;1240;0;2610;2440;2860
P208037703;P208037703_4;D;1600;0;0;3200;1200;2865
P208037703;P208037703_5;E;2610;1240;0;4210;2440;2865
P208037703;P208037703_6;F;3200;0;0;4800;1200;2855
P208037703;P208037703_7;G;4210;1240;0;5810;2440;2865
P208037703;P208037703_8;H;4800;0;0;6400;1200;2865
P208037703;P208037703_9;I;5810;1240;0;7410;2440;1455
P208037703;P208037703_10;J;6400;0;0;8000;1200;1250
P208037703;P208037703_11;K;7410;1240;0;9010;2440;2455
P208037703;P208037703_12;L;8000;0;0;9600;1200;2455
P208037703;P208037703_13;M;9600;0;0;12300;1500;2455
