Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P177706603;P177706603_1;A;0;60;0;1600;1260;2555
P177706603;P177706603_2;B;0;1260;0;1600;2460;2555
P177706603;P177706603_3;C;1600;55;0;3205;1260;1450
P177706603;P177706603_4;D;1600;1260;0;2600;2460;1905
P177706603;P177706603_5;E;2600;1260;0;3600;2460;1905
P177706603;P177706603_6;F;3205;0;0;4810;1205;1450
P177706603;P177706603_7;G;3600;1260;0;5200;2460;2555
P177706603;P177706603_8;H;4810;0;0;6010;1000;1905
P177706603;P177706603_9;I;5200;1000;0;6800;2200;2555
P177706603;P177706603_10;J;6800;0;0;8005;1605;1450
P177706603;P177706603_11;K;8005;0;0;9605;1200;2555
P177706603;P177706603_12;L;8005;1205;0;9605;2405;2555
P177706603;P177706603_13;M;9605;0;0;10810;1605;1450
P177706603;P177706603_14;N;10810;0;0;11810;1200;1905
P177706603;P177706603_15;O;10810;1200;0;12415;2405;1450
P177706603;P177706603_16;P;11810;0;0;13410;1200;2555
P177706603;P177706603_17;Q;12415;1205;0;14015;2405;2555
P177706603;P177706603_18;R;13410;0;0;14410;1200;1905
P177706603;P177706603_19;S;14410;0;0;15615;1605;1450
P177706603;P177706603_20;T;15615;0;0;17220;1205;1450
P177706603;P177706603_21;U;15615;1205;0;17215;2405;2555
P177706603;P177706603_22;V;17220;0;0;18825;1205;1450
P177706603;P177706603_23;W;17220;1205;0;18820;2405;2555
P177706603;P177706603_24;X;18820;1205;0;20425;2410;1450
P177706603;P177706603_25;Y;18825;0;0;20430;1205;1450
P177706603;P177706603_26;Z;20425;1205;0;22030;2410;1450
P177706603;P177706603_27;AA;20430;0;0;21630;1000;1905
P177706603;P177706603_28;AB;21630;0;0;22830;1000;1905
P177706603;P177706603_29;AC;22030;1205;0;23030;2405;1905
P177706603;P177706603_30;AD;22830;0;0;24435;1205;1450
P177706603;P177706603_31;AE;23030;1205;0;24635;2410;1450
