Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023000010;0025767300;;0090016200;G114S;751751459R;SLI---1101;3;1900;1200;750;793,144;45;GERB--0109_1900_1200;none;202307050000;202307211130;20;100
0090016200_14062023000778;0025767300;;0090016200;G114S;801815090R;SLI---0770;2;1200;1000;975;351,600;45;GERB--1213_1200_1000;none;202307050000;202307211130;8;100
0090016200_14062023002927;0002502406;;0090016200;G034E;484004250R;PAL-S-0496;1;1200;1000;608;38,740;0;GERB--0011_1200_1000;none;202307050000;202307211130;22;100
0090016200_14062023003591;0025361700;;0090016200;G034E;827201646R;SLI---0770;3;1200;1000;975;222,480;45;GERB--1213_1200_1000;none;202307050000;202307211130;13;100
0090016200_14062023003870;0025361700;;0090016200;G034E;807219105R;SLI---0770;5;1200;1000;975;210,100;45;GERB--1213_1200_1000;none;202307050000;202307211130;11;100
0090016200_14062023004656;0025361700;;0090016200;G034E;827218954R;SLI---0770;2;1200;1000;975;222,480;45;GERB--1213_1200_1000;none;202307050000;202307211130;13;100
0090016200_14062023006993;0002502406;;0090016200;G034E;985706603R;ECM---5140;3;1200;1000;1000;355,720;45;GERB--1213_1200_1000;none;202307050000;202307211130;37;100
0090016200_14062023021501;0025767300;;0090016200;G114S;751756373R;SLI---1101;2;1900;1200;750;1306,360;45;GERB--0109_1900_1200;none;202307050000;202307211130;21;100
0090016200_14062023021577;0025361700;;0090016200;G034E;807209403R;SLI---0770;7;1200;1000;975;214,100;45;GERB--1213_1200_1000;none;202307050000;202307211130;15;100
0090016200_14062023023217;0002502406;;0090016200;G034E;484002607R;KFDA--0038;3;1210;1010;1000;127,076;25;GERB--0408_1210_1010;none;202307050000;202307211130;23;100
0090016200_14062023023417;0025767300;;0090016200;G114S;821162085R;SLI---0770;2;1200;1000;975;339,750;45;GERB--1213_1200_1000;none;202307050000;202307211130;9;100
0090016200_14062023023584;0002502406;;0090016200;G034E;985700566R;ECM---5140;1;1200;1000;1000;355,720;45;GERB--1213_1200_1000;none;202307050000;202307211130;54;100
0090016200_14062023024100;0025361700;;0090016200;G034E;807201389R;SLI---0770;11;1200;1000;975;210,100;45;GERB--1213_1200_1000;none;202307050000;202307211130;11;100
0090016200_14062023024307;0002502406;;0090016200;G034E;484004585R;KFDA--0038;13;1210;1010;1000;120,692;25;GERB--0408_1210_1010;none;202307050000;202307211130;15;100
0090016200_14062023028418;0002502406;;0090016200;G034E;484003120R;PAL-S-0496;1;1200;1000;1033;102,000;0;GERB--0011_1200_1000;none;202307050000;202307211130;19;100
0090016200_14062023031752;0002502406;;0090016200;G034E;484009442R;KFDA--0038;2;1210;1010;1000;119,108;25;GERB--0408_1210_1010;none;202307050000;202307211130;12;100
0090016200_14062023033246;0025361700;;0090016200;G034E;807212109R;SLI---0770;10;1200;1000;975;214,100;45;GERB--1213_1200_1000;none;202307050000;202307211130;15;100
0090016200_14062023033525;0025767300;;0090016200;G114S;732308091R;SLI---0770;1;1200;1000;975;749,940;45;GERB--1213_1200_1000;none;202307050000;202307211130;16;100
0090016200_14062023034437;0025767300;;0090016200;G114S;821077095R;SLI---0770;1;1200;1000;975;339,500;45;GERB--1213_1200_1000;none;202307050000;202307211130;9;100
0090016200_14062023035571;0002502406;;0090016200;G034E;985702529R;ECM---5140;2;1200;1000;1000;359,920;45;GERB--1213_1200_1000;none;202307050000;202307211130;43;100
