Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P208039405;P208039405_1;A;0;0;0;1675;1200;2855
P208039405;P208039405_2;B;0;1240;0;1675;2440;2855
P208039405;P208039405_3;C;1675;1240;0;3350;2440;2855
P208039405;P208039405_4;D;1675;0;0;3350;1200;2855
P208039405;P208039405_5;E;3350;0;0;5025;1200;2855
P208039405;P208039405_6;F;3350;1240;0;5025;2440;2855
P208039405;P208039405_7;G;5025;1240;0;6700;2440;2855
P208039405;P208039405_8;H;5025;0;0;6700;1200;2855
P208039405;P208039405_9;I;6700;0;0;8375;1200;2855
P208039405;P208039405_10;J;6700;1234;0;7710;2440;1391
P208039405;P208039405_11;K;8375;0;0;9987;1962;2835
P208039405;P208039405_12;L;9987;0;0;11599;1962;2380
P208039405;P208039405_13;M;11599;0;0;13211;1962;2835
