Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P202227601;P202227601_1;A;0;0;0;1000;1200;2835
P202227601;P202227601_2;B;0;1240;0;1000;2440;2385
P202227601;P202227601_3;C;1000;1640;0;1600;2440;2632
P202227601;P202227601_4;D;1000;0;0;1600;800;2632
P202227601;P202227601_5;E;1000;800;0;1600;1600;1596
P202227601;P202227601_6;F;1600;0;0;2170;780;909
P202227601;P202227601_7;G;1600;780;0;2170;1560;1340
P202227601;P202227601_8;H;1600;1660;0;2170;2440;1340
P202227601;P202227601_9;I;2170;1640;0;2770;2440;2114
P202227601;P202227601_10;J;2170;0;0;2770;800;2114
P202227601;P202227601_11;K;2170;800;0;2770;1600;2114
P202227601;P202227601_12;L;2770;0;0;3370;800;1078
P202227601;P202227601_13;M;2770;800;0;3340;1580;1340
P202227601;P202227601_14;N;2770;1660;0;3340;2440;1771
P202227601;P202227601_15;O;3340;1240;0;4340;2440;2835
P202227601;P202227601_16;P;3370;0;0;4370;1200;2835
P202227601;P202227601_17;Q;4340;1240;0;5340;2440;2835
P202227601;P202227601_18;R;4370;0;0;5370;1200;2835
P202227601;P202227601_19;S;5340;1240;0;6340;2440;2835
P202227601;P202227601_20;T;5370;0;0;6380;1206;2440
P202227601;P202227601_21;U;6340;1240;0;7340;2440;2865
P202227601;P202227601_22;V;6380;0;0;7180;600;1596
P202227601;P202227601_23;W;6380;640;0;7180;1240;2114
P202227601;P202227601_24;X;7180;0;0;8780;1200;750
P202227601;P202227601_25;Y;7340;1240;0;8340;2440;2865
P202227601;P202227601_26;Z;8340;1240;0;9340;2440;2835
P202227601;P202227601_27;AA;8780;0;0;9780;1200;1905
P202227601;P202227601_28;AB;9340;1240;0;10340;2440;2835
P202227601;P202227601_29;AC;9780;0;0;10580;600;2632
P202227601;P202227601_30;AD;9780;640;0;10580;1240;1596
P202227601;P202227601_31;AE;10340;1660;0;10910;2440;1340
P202227601;P202227601_32;AF;10580;0;0;11150;780;909
P202227601;P202227601_33;AG;10580;780;0;11180;1580;560
P202227601;P202227601_34;AH;10910;1640;0;11510;2440;1596
P202227601;P202227601_35;AI;11150;0;0;11720;780;1340
P202227601;P202227601_36;AJ;11180;840;0;11780;1640;1596
P202227601;P202227601_37;AK;11510;1640;0;12110;2440;1596
P202227601;P202227601_38;AL;11720;0;0;12320;800;560
P202227601;P202227601_39;AM;11780;800;0;12350;1580;478
P202227601;P202227601_40;AN;12350;1240;0;13350;2440;2865
P202227601;P202227601_41;AO;12350;0;0;13350;1200;2610
