Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185291501;P185291501_1;A;0;620;0;1000;1820;895
P185291501;P185291501_2;B;1000;617;0;2010;1823;2740
P185291501;P185291501_3;C;2010;1234;0;3020;2440;2325
P185291501;P185291501_4;D;2010;0;0;3020;1206;2170
P185291501;P185291501_5;E;3020;1640;0;4220;2440;740
P185291501;P185291501_6;F;3020;0;0;4220;800;740
P185291501;P185291501_7;G;3020;800;0;4220;1600;740
P185291501;P185291501_8;H;4220;0;0;5420;800;740
P185291501;P185291501_9;I;4220;800;0;5420;1600;740
P185291501;P185291501_10;J;4220;1640;0;5420;2440;740
P185291501;P185291501_11;K;5420;1640;0;6620;2440;740
P185291501;P185291501_12;L;5420;0;0;6620;800;740
P185291501;P185291501_13;M;5420;800;0;6620;1600;740
P185291501;P185291501_14;N;6620;0;0;7820;800;740
P185291501;P185291501_15;O;6620;800;0;7820;1600;740
P185291501;P185291501_16;P;6620;1640;0;7820;2440;740
P185291501;P185291501_17;Q;7820;1640;0;9020;2440;740
P185291501;P185291501_18;R;7820;0;0;9020;800;740
P185291501;P185291501_19;S;7820;800;0;9020;1600;740
P185291501;P185291501_20;T;9020;0;0;10220;800;740
P185291501;P185291501_21;U;9020;800;0;10220;1600;740
P185291501;P185291501_22;V;9020;1640;0;10220;2440;740
P185291501;P185291501_23;W;10220;1640;0;11420;2440;740
P185291501;P185291501_24;X;10220;0;0;11230;1206;2168
P185291501;P185291501_25;Y;11230;0;0;12240;1206;2362
P185291501;P185291501_26;Z;11420;1234;0;12430;2440;1868
P185291501;P185291501_27;AA;12240;0;0;13250;1206;2170
P185291501;P185291501_28;AB;12430;1234;0;13440;2440;2166
