Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P209730301;P209730301_1;A;0;0;0;1000;1200;2754
P209730301;P209730301_2;B;0;1200;0;1000;2400;2835
P209730301;P209730301_3;C;1000;0;0;2200;1000;2835
P209730301;P209730301_4;D;1000;1200;0;2600;2400;2835
P209730301;P209730301_5;E;2200;0;0;3200;1200;2610
P209730301;P209730301_6;F;2600;1200;0;3600;2400;2835
P209730301;P209730301_7;G;3200;0;0;5100;1200;2865
P209730301;P209730301_8;H;3600;1200;0;4600;2400;2930
P209730301;P209730301_9;I;4600;1200;0;5600;2400;2835
P209730301;P209730301_10;J;5100;0;0;6100;1200;2835
P209730301;P209730301_11;K;5600;1200;0;6600;2400;2835
P209730301;P209730301_12;L;6100;0;0;7100;1200;2835
P209730301;P209730301_13;M;6600;1200;0;8200;2400;2835
P209730301;P209730301_14;N;7100;200;0;8300;1200;2835
P209730301;P209730301_15;O;8300;0;0;9300;1200;1077
P209730301;P209730301_16;P;8300;1200;0;9300;2400;2865
P209730301;P209730301_17;Q;9300;0;0;10300;1200;2835
P209730301;P209730301_18;R;9300;1200;0;10300;2400;2835
P209730301;P209730301_19;S;10300;0;0;11300;1200;2943
P209730301;P209730301_20;T;10300;1200;0;11300;2400;2835
P209730301;P209730301_21;U;11300;0;0;12900;1200;2835
P209730301;P209730301_22;V;11300;1200;0;12900;2400;2835
P209730301;P209730301_23;W;12900;0;0;13900;1200;2865
P209730301;P209730301_24;X;12900;1200;0;13900;2400;2932
P209730301;P209730301_25;Y;13900;0;0;14900;1200;2835
P209730301;P209730301_26;Z;13900;1200;0;14900;2400;2872
