Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023007706;P209730301;P209730301_1;A1;0;0;0;1000;1200;459
0090018000_08062023008239;P209730301;P209730301_1;A2;0;0;459;1000;1200;918
0090018000_08062023010238;P209730301;P209730301_1;A3;0;0;918;1000;1200;1377
0090018000_08062023010266;P209730301;P209730301_1;A4;0;0;1377;1000;1200;1836
0090018000_08062023011385;P209730301;P209730301_1;A5;0;0;1836;1000;1200;2295
0090018000_08062023013417;P209730301;P209730301_1;A6;0;0;2295;1000;1200;2754
0090018000_08062023013838;P209730301;P209730301_2;B1;0;1200;0;1000;2400;975
0090018000_08062023013838;P209730301;P209730301_2;B2;0;1200;975;1000;2400;1905
0090018000_08062023013838;P209730301;P209730301_2;B3;0;1200;1905;1000;2400;2835
0090018000_08062023004853;P209730301;P209730301_3;C1;1000;0;0;2200;1000;975
0090018000_08062023005690;P209730301;P209730301_3;C2;1000;0;975;2200;1000;1905
0090018000_08062023008705;P209730301;P209730301_3;C3;1000;0;1905;2200;1000;2835
0090018000_08062023003131;P209730301;P209730301_4;D1;1000;1200;0;2600;2400;975
0090018000_08062023007361;P209730301;P209730301_4;D2;1000;1200;975;2600;2400;1905
0090018000_08062023007361;P209730301;P209730301_4;D3;1000;1200;1905;2600;2400;2835
0090018000_08062023013838;P209730301;P209730301_5;E1;2200;0;0;3200;1200;975
0090018000_08062023008182;P209730301;P209730301_5;E2;2200;0;975;3200;1200;1680
0090018000_08062023013838;P209730301;P209730301_5;E3;2200;0;1680;3200;1200;2610
0090018000_08062023010851;P209730301;P209730301_6;F1;2600;1200;0;3600;2400;975
0090018000_08062023010851;P209730301;P209730301_6;F2;2600;1200;975;3600;2400;1905
0090018000_08062023011774;P209730301;P209730301_6;F3;2600;1200;1905;3600;2400;2835
0090018000_08062023004775;P209730301;P209730301_7;G1;3200;0;0;5100;1200;750
0090018000_08062023004775;P209730301;P209730301_7;G2;3200;0;750;5100;1200;1455
0090018000_08062023007133;P209730301;P209730301_7;G3;3200;0;1455;5100;1200;2160
0090018000_08062023007133;P209730301;P209730301_7;G4;3200;0;2160;5100;1200;2865
0090018000_08062023012292;P209730301;P209730301_8;H1;3600;1200;0;4600;2400;1155
0090018000_08062023003031;P209730301;P209730301_8;H2;3600;1200;1155;4600;2400;2212
0090018000_08062023003816;P209730301;P209730301_8;H3;3600;1200;2212;4600;2400;2471
0090018000_08062023005684;P209730301;P209730301_8;H4;3600;1200;2471;4600;2400;2930
0090018000_08062023000386;P209730301;P209730301_9;I1;4600;1200;0;5600;2400;975
0090018000_08062023000937;P209730301;P209730301_9;I2;4600;1200;975;5600;2400;1905
0090018000_08062023001523;P209730301;P209730301_9;I3;4600;1200;1905;5600;2400;2835
0090018000_08062023001609;P209730301;P209730301_10;J1;5100;0;0;6100;1200;975
0090018000_08062023002467;P209730301;P209730301_10;J2;5100;0;975;6100;1200;1905
0090018000_08062023002467;P209730301;P209730301_10;J3;5100;0;1905;6100;1200;2835
0090018000_08062023004205;P209730301;P209730301_11;K1;5600;1200;0;6600;2400;975
0090018000_08062023004229;P209730301;P209730301_11;K2;5600;1200;975;6600;2400;1905
0090018000_08062023004853;P209730301;P209730301_11;K3;5600;1200;1905;6600;2400;2835
0090018000_08062023002467;P209730301;P209730301_12;L1;6100;0;0;7100;1200;975
0090018000_08062023003585;P209730301;P209730301_12;L2;6100;0;975;7100;1200;1905
0090018000_08062023004205;P209730301;P209730301_12;L3;6100;0;1905;7100;1200;2835
0090018000_08062023003131;P209730301;P209730301_13;M1;6600;1200;0;8200;2400;975
0090018000_08062023003131;P209730301;P209730301_13;M2;6600;1200;975;8200;2400;1905
0090018000_08062023003131;P209730301;P209730301_13;M3;6600;1200;1905;8200;2400;2835
0090018000_08062023002467;P209730301;P209730301_14;N1;7100;200;0;8300;1200;975
0090018000_08062023002467;P209730301;P209730301_14;N2;7100;200;975;8300;1200;1905
0090018000_08062023002467;P209730301;P209730301_14;N3;7100;200;1905;8300;1200;2835
0090018000_08062023002658;P209730301;P209730301_15;O1;8300;0;0;9300;1200;359
0090018000_08062023010272;P209730301;P209730301_15;O2;8300;0;359;9300;1200;718
0090018000_08062023010338;P209730301;P209730301_15;O3;8300;0;718;9300;1200;1077
0090018000_08062023010050;P209730301;P209730301_16;P1;8300;1200;0;9300;2400;750
0090018000_08062023010050;P209730301;P209730301_16;P2;8300;1200;750;9300;2400;1455
0090018000_08062023014568;P209730301;P209730301_16;P3;8300;1200;1455;9300;2400;2160
0090018000_08062023014568;P209730301;P209730301_16;P4;8300;1200;2160;9300;2400;2865
0090018000_08062023010851;P209730301;P209730301_17;Q1;9300;0;0;10300;1200;975
0090018000_08062023010851;P209730301;P209730301_17;Q2;9300;0;975;10300;1200;1905
0090018000_08062023010851;P209730301;P209730301_17;Q3;9300;0;1905;10300;1200;2835
0090018000_08062023001523;P209730301;P209730301_18;R1;9300;1200;0;10300;2400;975
0090018000_08062023001609;P209730301;P209730301_18;R2;9300;1200;975;10300;2400;1905
0090018000_08062023001609;P209730301;P209730301_18;R3;9300;1200;1905;10300;2400;2835
0090018000_08062023011715;P209730301;P209730301_19;S1;10300;0;0;11300;1200;1057
0090018000_08062023000496;P209730301;P209730301_19;S2;10300;0;1057;11300;1200;2000
0090018000_08062023001545;P209730301;P209730301_19;S3;10300;0;2000;11300;1200;2943
0090018000_08062023008705;P209730301;P209730301_20;T1;10300;1200;0;11300;2400;975
0090018000_08062023010234;P209730301;P209730301_20;T2;10300;1200;975;11300;2400;1905
0090018000_08062023010255;P209730301;P209730301_20;T3;10300;1200;1905;11300;2400;2835
0090018000_08062023010491;P209730301;P209730301_21;U1;11300;0;0;12900;1200;975
0090018000_08062023010491;P209730301;P209730301_21;U2;11300;0;975;12900;1200;1905
0090018000_08062023011623;P209730301;P209730301_21;U3;11300;0;1905;12900;1200;2835
0090018000_08062023003131;P209730301;P209730301_22;V1;11300;1200;0;12900;2400;975
0090018000_08062023003131;P209730301;P209730301_22;V2;11300;1200;975;12900;2400;1905
0090018000_08062023003131;P209730301;P209730301_22;V3;11300;1200;1905;12900;2400;2835
0090018000_08062023008182;P209730301;P209730301_23;W1;12900;0;0;13900;1200;750
0090018000_08062023008182;P209730301;P209730301_23;W2;12900;0;750;13900;1200;1455
0090018000_08062023008182;P209730301;P209730301_23;W3;12900;0;1455;13900;1200;2160
0090018000_08062023010050;P209730301;P209730301_23;W4;12900;0;2160;13900;1200;2865
0090018000_08062023006866;P209730301;P209730301_24;X1;12900;1200;0;13900;2400;1057
0090018000_08062023002184;P209730301;P209730301_24;X2;12900;1200;1057;13900;2400;1416
0090018000_08062023007622;P209730301;P209730301_24;X3;12900;1200;1416;13900;2400;1875
0090018000_08062023007870;P209730301;P209730301_24;X4;12900;1200;1875;13900;2400;2932
0090018000_08062023010665;P209730301;P209730301_25;Y1;13900;0;0;14900;1200;975
0090018000_08062023010851;P209730301;P209730301_25;Y2;13900;0;975;14900;1200;1905
0090018000_08062023010851;P209730301;P209730301_25;Y3;13900;0;1905;14900;1200;2835
0090018000_08062023003372;P209730301;P209730301_26;Z1;13900;1200;0;14900;2400;1057
0090018000_08062023004842;P209730301;P209730301_26;Z2;13900;1200;1057;14900;2400;2114
0090018000_08062023009596;P209730301;P209730301_26;Z3;13900;1200;2114;14900;2400;2872
