Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200211103;P200211103_1;A;0;0;0;1206;1010;2476
P200211103;P200211103_2;B;0;1430;0;1206;2440;2961
P200211103;P200211103_3;C;1206;10;0;2406;1010;2835
P200211103;P200211103_4;D;1206;1234;0;2216;2440;2961
P200211103;P200211103_5;E;2406;0;0;3612;1010;2655
P200211103;P200211103_6;F;2406;1010;0;3612;2020;2961
P200211103;P200211103_7;G;3612;0;0;4818;1010;2655
P200211103;P200211103_8;H;3612;1010;0;4818;2020;2961
P200211103;P200211103_9;I;4818;0;0;6024;1010;2961
P200211103;P200211103_10;J;4818;1010;0;6024;2020;2961
P200211103;P200211103_11;K;6024;10;0;7424;1010;1920
P200211103;P200211103_12;L;6024;1010;0;7474;1810;1985
P200211103;P200211103_13;M;7474;10;0;8674;1010;3000
P200211103;P200211103_14;N;7474;1010;0;8674;2010;1645
P200211103;P200211103_15;O;8674;206;0;9874;1206;3000
P200211103;P200211103_16;P;8674;1206;0;9874;2206;3000
P200211103;P200211103_17;Q;9874;206;0;11074;1206;3000
P200211103;P200211103_18;R;9874;1206;0;11074;2206;3000
P200211103;P200211103_19;S;11074;6;0;12074;1206;3000
P200211103;P200211103_20;T;11074;1206;0;12280;2216;2955
P200211103;P200211103_21;U;12074;0;0;13084;1206;2955
P200211103;P200211103_22;V;12280;1234;0;13290;2440;2955
