Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P180730401;P180730401_1;A;0;0;0;1600;1200;2700
P180730401;P180730401_2;B;0;1500;0;1200;2500;2835
P180730401;P180730401_3;C;1200;1200;0;2000;1800;445
P180730401;P180730401_4;D;2000;0;0;3600;1200;2700
P180730401;P180730401_5;E;2000;1200;0;3600;2400;2700
P180730401;P180730401_6;F;3600;100;0;5200;1300;2700
P180730401;P180730401_7;G;3600;1300;0;5200;2500;2700
P180730401;P180730401_8;H;5200;0;0;6200;1200;2295
P180730401;P180730401_9;I;5200;1300;0;6800;2500;2700
P180730401;P180730401_10;J;6200;0;0;7800;1200;1815
P180730401;P180730401_11;K;7800;0;0;9000;1600;2700
P180730401;P180730401_12;L;9000;0;0;10600;1200;1815
P180730401;P180730401_13;M;9000;1200;0;10600;2400;2700
P180730401;P180730401_14;N;10600;0;0;12200;1200;2700
P180730401;P180730401_15;O;10600;1300;0;11600;2500;1836
P180730401;P180730401_16;P;11600;1300;0;13200;2500;2700
P180730401;P180730401_17;Q;12200;0;0;13800;1200;2700
P180730401;P180730401_18;R;13200;1300;0;14800;2500;2700
