Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185069115;P185069115_1;A;0;0;0;1200;1200;2200
P185069115;P185069115_2;B;0;1200;0;1800;2400;2340
P185069115;P185069115_3;C;1200;0;0;3600;1200;2460
P185069115;P185069115_4;D;1800;1200;0;3600;2400;2340
P185069115;P185069115_5;E;3600;0;0;4800;2400;2460
P185069115;P185069115_6;F;4800;0;0;6000;2400;2460
P185069115;P185069115_7;G;6000;1200;0;6800;1800;560
P185069115;P185069115_8;H;6800;0;0;8000;2400;2460
P185069115;P185069115_9;I;8000;0;0;10400;1200;2460
P185069115;P185069115_10;J;8000;1200;0;9800;2400;2340
P185069115;P185069115_11;K;9800;1200;0;12200;2400;2460
P185069115;P185069115_12;L;10400;0;0;12200;1200;2340
P185069115;P185069115_13;M;12200;0;0;13400;2400;2460
