Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023000953;P185069115;P185069115_1;A1;0;0;0;1200;1200;2200
0090016900_14062023039758;P185069115;P185069115_2;B1;0;1200;0;1800;2400;2340
0090016900_14062023033842;P185069115;P185069115_3;C1;1200;0;0;3600;1200;2460
0090016900_14062023031711;P185069115;P185069115_4;D1;1800;1200;0;3600;2400;2340
0090016900_14062023041650;P185069115;P185069115_5;E1;3600;0;0;4800;2400;2460
0090016900_14062023008007;P185069115;P185069115_6;F1;4800;0;0;6000;2400;2460
0090016900_14062023008458;P185069115;P185069115_7;G1;6000;1200;0;6800;1800;560
0090016900_14062023033842;P185069115;P185069115_8;H1;6800;0;0;8000;2400;2460
0090016900_14062023008194;P185069115;P185069115_9;I1;8000;0;0;10400;1200;2460
0090016900_14062023031711;P185069115;P185069115_10;J1;8000;1200;0;9800;2400;2340
0090016900_14062023008194;P185069115;P185069115_11;K1;9800;1200;0;12200;2400;2460
0090016900_14062023039758;P185069115;P185069115_12;L1;10400;0;0;12200;1200;2340
0090016900_14062023014420;P185069115;P185069115_13;M1;12200;0;0;13400;2400;2460
