Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023002649;0001295500;;0090016200;G014B1;689205181R;SLI---2112;1;1206;1010;1181;117,950;0;GERB--0528_1206_1010;none;202308250000;202308282100;3;100
0090016200_14062023005110;0001295500;;0090016200;G014B1;681049006R;SLI---0770;7;1200;1000;975;133,248;45;GERB--1213_1200_1000;none;202308250000;202308281100;2;100
0090016200_14062023006189;0001295500;;0090016200;G034E;484725279R;SLI---2112;1;1206;1010;1083;91,760;0;GERB--0528_1206_1010;none;202308250000;202308281100;4;100
0090016200_14062023007027;0001295500;;0090016200;G014B1;682117457R;KFDA--0060;2;1209;1007;990;78,259;25;GERB--2034_1209_1007;none;202308250000;202308282100;2;100
0090016200_14062023008638;0001295500;;0090016200;G014B1;689213893R;SLI---2112;1;1206;1010;1181;118,950;0;GERB--0528_1206_1010;none;202308250000;202308281100;3;100
0090016200_14062023009463;0001295500;;0090016200;G014B1;689216445R;KFDA--0063;1;1209;1007;990;66,700;25;GERB--2034_1209_1007;none;202308250000;202308281100;3;100
0090016200_14062023009516;0001295500;;0090016200;G034E;682102887R;SLI---2112;1;1206;1010;1083;141,770;0;GERB--0528_1206_1010;none;202308250000;202308281100;12;100
0090016200_14062023012308;0001295500;;0090016200;G014B1;683109794R;SLI---2112;1;1206;1010;1211;85,160;0;GERB--0528_1206_1010;none;202308250000;202308281100;2;100
0090016200_14062023013797;0001295500;;0090016200;G014B1;689213893R;SLI---2112;1;1206;1010;1181;118,950;0;GERB--0528_1206_1010;none;202308250000;202308282100;3;100
0090016200_14062023014987;0001295500;;0090016200;G014B1;243228500R;SLI---2112;2;1206;1010;1083;91,505;0;GERB--0528_1206_1010;none;202308250000;202308282100;3;100
0090016200_14062023016399;0001295500;;0090016200;G014B1;683102280R;SLI---2112;1;1206;1010;1211;85,000;0;GERB--0528_1206_1010;none;202308250000;202308281100;2;100
0090016200_14062023016937;0001295500;;0090016200;G014B1;682407572R;SLI---2112;1;1206;1010;1181;108,700;0;GERB--0528_1206_1010;none;202308250000;202308282100;4;100
0090016200_14062023019860;0001295500;;0090016200;G014B1;681083329R;SFDA--6904;5;1600;1200;930;217,932;45;GERB--1613_1600_1200;none;202308250000;202308281100;6;100
0090016200_14062023020396;0001295500;;0090016200;G014B1;681326495R;SLI---2112;2;1206;1010;1083;99,860;0;GERB--0528_1206_1010;none;202308250000;202308282100;4;100
0090016200_14062023020524;0001295500;;0090016200;G014B1;681045465R;KFDA--0015;3;1209;1007;990;62,644;25;GERB--2034_1209_1007;none;202308250000;202308281100;2;100
0090016200_14062023021315;0001295500;;0090016200;G014B1;683106582R;SLI---2112;1;1206;1010;1211;84,040;0;GERB--0528_1206_1010;none;202308250000;202308282100;5;100
0090016200_14062023021529;0001295500;;0090016200;G014B1;681326495R;SLI---2112;1;1206;1010;1083;99,860;0;GERB--0528_1206_1010;none;202308250000;202308281100;4;100
0090016200_14062023024032;0001295500;;0090016200;G014B1;484713428R;SLI---2112;1;1206;1010;1083;89,450;0;GERB--0528_1206_1010;none;202308250000;202308281100;5;100
0090016200_14062023024196;0001295500;;0090016200;G014B1;484724311R;SLI---2112;2;1206;1010;1083;86,660;0;GERB--0528_1206_1010;none;202308250000;202308282100;2;100
0090016200_14062023024501;0001295500;;0090016200;G034E;484714284R;SLI---2112;1;1206;1010;1083;97,820;0;GERB--0528_1206_1010;none;202308250000;202308281100;11;100
0090016200_14062023025140;0001295500;;0090016200;G014B1;243228500R;SLI---2112;1;1206;1010;1083;91,505;0;GERB--0528_1206_1010;none;202308250000;202308281100;3;100
0090016200_14062023025781;0001295500;;0090016200;G034E;484718005R;SLI---2112;1;1206;1010;485;36,244;0;GERB--0528_1206_1010;none;202308250000;202308281100;58;100
0090016200_14062023028592;0001295500;;0090016200;G034E;484B26942R;SLI---2112;2;1206;1010;1083;116,720;0;GERB--0528_1206_1010;none;202308250000;202308281100;6;100
0090016200_14062023028618;0001295500;;0090016200;G014B1;682407572R;SLI---2112;1;1206;1010;1181;108,700;0;GERB--0528_1206_1010;none;202308250000;202308281100;4;100
0090016200_14062023028834;0001295500;;0090016200;G034E;682118024R;SLI---2112;1;1206;1010;485;38,236;0;GERB--0528_1206_1010;none;202308250000;202308281100;26;100
0090016200_14062023030067;0001295500;;0090016200;G014B1;681044481R;KFDA--0015;12;1209;1007;990;62,158;25;GERB--2034_1209_1007;none;202308250000;202308281100;2;100
0090016200_14062023030611;0001295500;;0090016200;G034E;601981393R;SLI---2112;1;1206;1010;285;41,350;0;GERB--0528_1206_1010;none;202308250000;202308281100;3;100
0090016200_14062023030796;0001295500;;0090016200;G014B1;682405028R;SLI---2112;1;1206;1010;1083;83,960;0;GERB--0528_1206_1010;none;202308250000;202308281100;3;100
0090016200_14062023032070;0001295500;;0090016200;G014B1;689218418R;SLI---2112;1;1206;1010;1181;115,950;0;GERB--0528_1206_1010;none;202308250000;202308282100;3;100
0090016200_14062023032300;0001295500;;0090016200;G014B1;683106582R;SLI---2112;1;1206;1010;1211;84,040;0;GERB--0528_1206_1010;none;202308250000;202308281100;5;100
0090016200_14062023034153;0001295500;;0090016200;G014B1;484724311R;SLI---2112;2;1206;1010;1083;86,660;0;GERB--0528_1206_1010;none;202308250000;202308281100;2;100
0090016200_14062023034856;0001295500;;0090016200;G014B1;681048245R;SLI---0770;1;1200;1000;975;132,720;45;GERB--1213_1200_1000;none;202308250000;202308281100;2;100
0090016200_14062023035266;0001295500;;0090016200;G014B1;682117457R;KFDA--0060;2;1209;1007;990;78,259;25;GERB--2034_1209_1007;none;202308250000;202308281100;2;100
