Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P240036803;P240036803_1;A;0;1234;0;1010;2440;2936
P240036803;P240036803_2;B;0;0;0;1010;1206;2651
P240036803;P240036803_3;C;1010;0;0;2020;1206;1083
P240036803;P240036803_4;D;1010;1234;0;2020;2440;2362
P240036803;P240036803_5;E;2020;1234;0;3030;2440;2166
P240036803;P240036803_6;F;2020;0;0;3030;1206;2264
P240036803;P240036803_7;G;3030;0;0;4040;1206;2264
P240036803;P240036803_8;H;3030;1234;0;4040;2440;2294
P240036803;P240036803_9;I;4040;1234;0;5050;2440;2166
P240036803;P240036803_10;J;4040;0;0;5047;1209;2920
P240036803;P240036803_11;K;5047;0;0;6057;1206;2166
P240036803;P240036803_12;L;5050;1240;0;6050;2440;2835
P240036803;P240036803_13;M;6050;1240;0;7050;2440;2835
P240036803;P240036803_14;N;6057;0;0;7057;1200;1905
P240036803;P240036803_15;O;7050;1234;0;8060;2440;2166
P240036803;P240036803_16;P;7057;0;0;8067;1206;2422
P240036803;P240036803_17;Q;8060;1231;0;9067;2440;2920
P240036803;P240036803_18;R;8067;0;0;9074;1209;2920
P240036803;P240036803_19;S;9067;1231;0;10074;2440;2920
P240036803;P240036803_20;T;9074;0;0;10081;1209;2920
P240036803;P240036803_21;U;10074;1231;0;11081;2440;2920
P240036803;P240036803_22;V;10081;0;0;11091;1206;2392
P240036803;P240036803_23;W;11081;1231;0;12088;2440;1955
P240036803;P240036803_24;X;11091;0;0;12691;1200;2700
P240036803;P240036803_25;Y;12088;1234;0;13098;2440;2264
