Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P180730401;P180730401_1;A;0;0;0;1600;1200;2700
P180730401;P180730401_2;B;0;1200;0;1000;2400;2835
P180730401;P180730401_3;C;1000;1200;0;2600;2400;2700
P180730401;P180730401_4;D;1600;0;0;3200;1200;2700
P180730401;P180730401_5;E;2600;1200;0;4200;2400;2700
P180730401;P180730401_6;F;3200;0;0;4800;1200;2700
P180730401;P180730401_7;G;4200;1200;0;5800;2400;2700
P180730401;P180730401_8;H;4800;0;0;6400;1200;2700
P180730401;P180730401_9;I;5800;1200;0;6400;2000;445
P180730401;P180730401_10;J;6400;0;0;8000;1200;2700
P180730401;P180730401_11;K;6400;1200;0;8000;2400;2700
P180730401;P180730401_12;L;8000;0;0;9600;1200;2700
P180730401;P180730401_13;M;8000;1200;0;9000;2400;2835
P180730401;P180730401_14;N;9000;1200;0;10000;2400;2754
P180730401;P180730401_15;O;9600;0;0;11200;1200;2700
P180730401;P180730401_16;P;10000;1200;0;11000;2400;2835
P180730401;P180730401_17;Q;11000;1200;0;12600;2400;2700
P180730401;P180730401_18;R;11200;0;0;12200;1200;2835
P180730401;P180730401_19;S;12200;0;0;13200;1200;1905
P180730401;P180730401_20;T;12600;1200;0;13600;2400;2835
P180730401;P180730401_21;U;13200;0;0;14800;1200;2700
P180730401;P180730401_22;V;13600;1200;0;14600;2400;2835
