Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000020;0007204717;;0090016200;G043G;878A17569R;SFDA--0145;9;1600;1200;750;191,148;45;GERB--1613_1600_1200;none;202306170000;202306191000;4;100
0090016200_08062023002327;0006276700;;0090016200;G043G;739014351R;ECM---4782;1;2700;1500;1250;357,250;45;GERB--2433_2700_1500;none;202306170000;202306191000;7;100
0090016200_08062023002965;0006276700;;0090016200;G043G;739016527R;ECM---5731;2;2750;1500;1250;329,375;45;GERB--2190_2750_1500;none;202306170000;202306191530;7;100
0090016200_08062023005235;0007204717;;0090016200;G043G;792622270R;ECM---5734;1;1600;1200;1450;275,856;45;GERB--1613_1600_1200;none;202306170000;202306191000;13;100
0090016200_08062023005263;0006276700;;0090016200;G043G;739013456R;ECM---5731;1;2750;1500;1250;329,375;45;GERB--2190_2750_1500;none;202306170000;202306191000;7;100
0090016200_08062023007366;0006276700;;0090016200;G043G;739017451R;ECM---5612;6;1600;1200;1250;186,356;45;GERB--1612_1600_1200;none;202306170000;202306191000;3;100
0090016200_08062023008482;0006276700;;0090016200;G043G;739012274R;ECM---4782;1;2700;1500;1250;357,250;45;GERB--2433_2700_1500;none;202306190000;202306201530;7;100
0090016200_08062023009016;0007204717;;0090016200;G043G;878A65820R;SLI---2112;1;1206;1010;385;99,500;0;GERB--0528_1206_1010;none;202306170000;202306191000;6;100
0090016200_08062023009654;0007204717;;0090016200;G043G;792662313R;SFDA--0144;11;1600;1200;750;151,803;45;GERB--1613_1600_1200;none;202306170000;202306191000;3;100
0090016200_08062023016365;0006276700;;0090016200;G043G;739016527R;ECM---5731;1;2750;1500;1250;329,375;45;GERB--2190_2750_1500;none;202306170000;202306191000;7;100
0090016200_08062023018473;0007204717;;0090016200;G043G;792624178R;ECM---5400;1;1600;1200;1450;290,224;45;GERB--1613_1600_1200;none;202306170000;202306191000;9;100
0090016200_08062023033760;0007204717;;0090016200;G043G;792661099R;SFDA--6937;1;1600;1200;750;153,630;45;GERB--1613_1600_1200;none;202306170000;202306191000;4;100
