Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0007204717;1;;1;0090016200;G043G;1;878A65468R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;878A65820R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;792662313R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739017451R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739019866R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739017786R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739016527R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739012274R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;792624178R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;792640864R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;878A19273R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;792622270R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;878A17569R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739014819R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739013456R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739829001R;202306191000;P170037703;13500;2440;3000;25000;0;1500;750;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739014351R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739016562R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;878A60023R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0006276700;2;;2;0090016200;G043G;1;739014214R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;792661099R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0007204717;1;;1;0090016200;G043G;1;878A15204R;202306191000;P170037703;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
