Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P192069127;P192069127_1;A;0;0;0;1200;2400;1620
P192069127;P192069127_2;B;1200;0;0;2400;2400;1900
P192069127;P192069127_3;C;2400;1240;0;4600;2440;1760
P192069127;P192069127_4;D;2400;0;0;4800;1200;1800
P192069127;P192069127_5;E;4600;1240;0;5800;2440;2200
P192069127;P192069127_6;F;4800;0;0;7200;1200;2000
P192069127;P192069127_7;G;5800;1240;0;8200;2440;1620
P192069127;P192069127_8;H;7200;0;0;9200;1200;2875
P192069127;P192069127_9;I;8200;1240;0;10200;2440;2875
P192069127;P192069127_10;J;9200;0;0;11200;1200;2875
P192069127;P192069127_11;K;10200;1240;0;12200;2440;2875
P192069127;P192069127_12;L;11200;0;0;13200;1200;2875
P192069127;P192069127_13;M;12200;1240;0;13400;2440;2200
