Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090016900_14062023019092;P192069127;P192069127_1;A1;0;0;0 ;1200 ;2400 ;1620
0090016900_14062023021911;P192069127;P192069127_2;B1;1200;0;0 ;2400 ;2400 ;1900
0090016900_14062023022419;P192069127;P192069127_3;C1;2400;1240;0 ;4600 ;2440 ;1760
0090016900_14062023013504;P192069127;P192069127_4;D1;2400;0;0 ;4800 ;1200 ;1800
0090016900_14062023037008;P192069127;P192069127_5;E1;4600;1240;0 ;5800 ;2440 ;2200
0090016900_14062023009404;P192069127;P192069127_6;F1;4800;0;0 ;7200 ;1200 ;2000
0090016900_14062023027716;P192069127;P192069127_7;G1;5800;1240;0 ;8200 ;2440 ;1620
0090016900_14062023035691;P192069127;P192069127_8;H1;7200;0;0 ;9200 ;1200 ;1460
0090016900_14062023035691;P192069127;P192069127_8;H2;7200;0;1460 ;9200 ;1200 ;2875
0090016900_14062023035691;P192069127;P192069127_9;I1;8200;1240;0 ;10200 ;2440 ;1460
0090016900_14062023035691;P192069127;P192069127_9;I2;8200;1240;1460 ;10200 ;2440 ;2875
0090016900_14062023029766;P192069127;P192069127_10;J1;9200;0;0 ;11200 ;1200 ;1460
0090016900_14062023029766;P192069127;P192069127_10;J2;9200;0;1460 ;11200 ;1200 ;2875
0090016900_14062023006231;P192069127;P192069127_11;K1;10200;1240;0 ;12200 ;2440 ;1460
0090016900_14062023029766;P192069127;P192069127_11;K2;10200;1240;1460 ;12200 ;2440 ;2875
0090016900_14062023006231;P192069127;P192069127_12;L1;11200;0;0 ;13200 ;1200 ;1460
0090016900_14062023006231;P192069127;P192069127_12;L2;11200;0;1460 ;13200 ;1200 ;2875
0090016900_14062023007477;P192069127;P192069127_13;M1;12200;1240;0 ;13400 ;2440 ;2200
