Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P240138501;P240138501_1;A;0;0;0;1000;1200;2160
P240138501;P240138501_2;B;0;1200;0;1000;2400;2160
P240138501;P240138501_3;C;1000;0;0;1570;780;1771
P240138501;P240138501_4;D;1000;780;0;1570;1560;1771
P240138501;P240138501_5;E;1000;1560;0;1570;2340;1771
P240138501;P240138501_6;F;1570;0;0;2140;780;1771
P240138501;P240138501_7;G;1570;1200;0;2570;2400;2160
P240138501;P240138501_8;H;2140;0;0;3140;1200;2160
P240138501;P240138501_9;I;2570;1200;0;3570;2400;2160
P240138501;P240138501_10;J;3140;0;0;4140;1200;2160
P240138501;P240138501_11;K;3570;1200;0;4570;2400;2160
P240138501;P240138501_12;L;4140;0;0;5140;1200;2160
P240138501;P240138501_13;M;4570;1200;0;5570;2400;1455
P240138501;P240138501_14;N;5140;0;0;6140;1200;2160
P240138501;P240138501_15;O;5570;1400;0;6770;2400;2160
P240138501;P240138501_16;P;6140;0;0;7140;1200;2160
P240138501;P240138501_17;Q;6770;1200;0;8370;2400;2700
P240138501;P240138501_18;R;7140;0;0;8140;1200;2160
P240138501;P240138501_19;S;8140;0;0;9140;1200;2160
P240138501;P240138501_20;T;8370;1200;0;9970;2400;2700
P240138501;P240138501_21;U;9140;0;0;10140;1200;2160
P240138501;P240138501_22;V;9970;1200;0;11570;2400;2700
P240138501;P240138501_23;W;10140;0;0;11740;1200;2700
P240138501;P240138501_24;X;11570;1200;0;13170;2400;2700
P240138501;P240138501_25;Y;11740;0;0;13340;1200;2700
