Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_14062023000135;0000679301;;0090016900;169GB-20;774330001R;MTEM--5405;2;2400;1200;2000;580,000;45;GERB--0059_2400_1200;none;202307030000;202307061250;7;100
0090016900_14062023004893;0000679301;;0090016900;169GB-20;8200665427;MTEM--4462;1;2400;1200;1620;457,104;45;GERB--0059_2400_1200;none;202307030000;202307061250;5;100
0090016900_14062023005609;0000679301;;0090016900;169GB-20;821005569R;MTEM--4633;1;1800;1200;2340;530,296;45;GERB--0088_1800_1200;none;202307030000;202307061020;11;100
0090016900_14062023010737;0000679301;;0090016900;169GB-20;774330001R;MTEM--5405;1;2400;1200;2000;580,000;45;GERB--0059_2400_1200;none;202307030000;202307061205;7;100
0090016900_14062023016141;0000679301;;0090016900;169GB-20;8200665427;MTEM--4462;1;2400;1200;1620;457,104;45;GERB--0059_2400_1200;none;202307030000;202307061020;5;100
0090016900_14062023035288;0000679301;;0090016900;169GB-20;901001655R;MTEM--4631;1;2400;1200;2460;712,480;45;GERB--0059_2400_1200;none;202307030000;202307061205;15;100
0090016900_14062023035985;0000679301;;0090016900;169GB-20;901006502R;MTEM--4631;1;2400;1200;2460;702,272;45;GERB--0059_2400_1200;none;202307030000;202307061635;15;100
0090016900_14062023037554;0000679301;;0090016900;169GB-20;774330001R;MTEM--5405;2;2400;1200;2000;580,000;45;GERB--0059_2400_1200;none;202307030000;202307061020;7;100
0090016900_14062023039507;0000679301;;0090016900;169GB-20;760335045R;MTEM--4461;2;2400;1200;1900;518,208;45;GERB--0059_2400_1200;none;202307030000;202307061250;6;100
0090016900_14062023043216;0000679301;;0090016900;169GB-20;901007631R;MTEM--4631;1;2400;1200;2460;725,512;45;GERB--0059_2400_1200;none;202307030000;202307061020;15;100
