Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199065813;P199065813_1;A;0;0;0;1209;1007;1475
P199065813;P199065813_2;B;0;1007;0;1000;2207;2835
P199065813;P199065813_3;C;1209;0;0;3309;2400;2935
P199065813;P199065813_4;D;3309;0;0;5409;2400;2935
P199065813;P199065813_5;E;5409;0;0;6416;1209;2925
P199065813;P199065813_6;F;5409;1209;0;6409;2409;2610
P199065813;P199065813_7;G;6416;0;0;8016;1200;2865
P199065813;P199065813_8;H;6416;1200;0;8016;2400;2865
P199065813;P199065813_9;I;8016;40;0;10116;2440;2935
P199065813;P199065813_10;J;10116;0;0;12216;2400;2935
P199065813;P199065813_11;K;12216;0;0;13416;1600;1455
